time/episodes,time/total timesteps,time/fps,rollout/success rate,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates
2657,140241,4,0.79,29285,33.73,-469.58591797,122408.63359375,0.001,1750.9793701171875,140140
2658,140246,4,0.79,29286,33.54,-464.85403491000005,,,,
2659,140276,4,0.79,29293,33.81,-465.69214539000006,127702.3185546875,0.001,1731.5880126953125,140160
2660,140284,4,0.79,29295,33.75,-464.32390892,94606.555078125,0.001,1793.391015625,140180
2661,140286,4,0.79,29297,33.17,-439.70571239000003,,,,
2662,140327,4,0.79,29305,33.53,-439.87125319,72373.1,0.001,1799.2674194335937,140220
2663,140366,4,0.79,29314,33.54,-439.94287816,121211.6998046875,0.001,1805.8198364257812,140260
2664,140369,4,0.79,29315,33.47,-439.41938240000013,,,,
2665,140375,4,0.79,29317,33.27,-434.56261307000005,,,,
2666,140386,4,0.79,29321,33.13,-433.1238949100001,114148.2515625,0.001,1788.96240234375,140280
2667,140486,4,0.79,29343,33.13,-455.25481257000007,106312.7595703125,0.001,1818.5289184570313,140380
2668,140491,4,0.8,29344,32.18,-452.73429822,,,,
2669,140492,4,0.8,29345,32.08,-452.11780085000004,,,,
2670,140505,4,0.8,29349,32.1,-451.17586234999993,121467.46728515625,0.001,1790.6821655273438,140400
2671,140511,4,0.8,29351,31.93,-449.34970367,,,,
2672,140527,4,0.8,29355,31.89,-448.26172285000007,107752.50595703124,0.001,1753.3830932617188,140420
2673,140539,4,0.81,29358,31.01,-443.76250619,,,,
2674,140590,4,0.81,29372,30.94,-441.59827071,76912.93701171875,0.001,1750.3101806640625,140480
2675,140594,4,0.81,29374,30.88,-442.1489883299999,,,,
2676,140640,4,0.81,29385,31.26,-449.41286290999994,133755.57265625,0.001,1754.914697265625,140520
2677,140645,4,0.81,29387,31.19,-447.08747979,141410.3302734375,0.001,1769.2431030273438,140540
2678,140649,4,0.82,29388,30.23,-438.93348257,,,,
2679,140666,4,0.82,29392,30.18,-435.60420556,99860.70849609375,0.001,1729.8384887695313,140560
2680,140704,4,0.82,29402,29.99,-426.1759028900001,87402.66953125,0.001,1786.39912109375,140600
2681,140715,4,0.82,29405,29.68,-424.7678875600001,,,,
2682,140732,4,0.83,29409,28.85,-419.4866920100001,94010.17978515624,0.001,1784.41181640625,140620
2683,140739,4,0.83,29412,28.88,-419.7772565700001,,,,
2684,140746,4,0.83,29414,28.89,-419.8154623600001,111097.15009765625,0.001,1789.6413208007812,140640
2685,140753,4,0.83,29416,28.9,-420.91263534000007,,,,
2686,140755,4,0.83,29417,28.87,-420.83578663000003,,,,
2687,140758,4,0.83,29418,28.72,-420.18555315000003,,,,
2688,140764,4,0.84,29420,27.78,-362.9515017300001,119658.748828125,0.001,1775.5509521484375,140660
2689,140767,4,0.85,29421,26.81,-262.66832365000005,,,,
2690,140793,4,0.86,29427,26.07,-256.93372535,118951.70546875,0.001,1741.8743774414063,140680
2691,140802,4,0.86,29430,26.12,-257.05256593999997,123523.12021484374,0.001,1777.6251098632813,140700
2692,140812,4,0.86,29434,26.02,-257.73589305999997,,,,
2693,140817,4,0.86,29435,25.94,-254.43861811999994,,,,
2694,140828,4,0.86,29438,25.66,-253.17589410999997,76837.85517578125,0.001,1782.5413330078125,140720
2695,140834,4,0.87,29440,24.72,-244.25408055999998,,,,
2696,140892,4,0.87,29449,25.17,-246.51324494999997,93613.02861328125,0.001,1747.259423828125,140780
2697,140895,4,0.87,29450,25.1,-245.17606761,,,,
2698,140966,4,0.87,29465,25.7,-250.42878107999996,122857.840625,0.001,1713.19296875,140860
2699,140970,4,0.88,29466,24.74,-245.56823217999997,,,,
2700,141070,4,0.88,29487,24.74,-238.49829213999993,130750.013671875,0.001,1762.8522583007812,140960
2701,141095,4,0.88,29492,24.84,-240.92873377999993,125900.68203125,0.001,1754.6220947265624,140980
2702,141109,4,0.89,29495,23.98,-234.73945200999992,128079.05498046875,0.001,1734.9363159179688,141000
2703,141124,4,0.89,29500,24.04,-234.87591195999994,87300.81083984375,0.001,1758.3749633789062,141020
2704,141130,4,0.89,29501,23.84,-233.32025228999996,,,,
2705,141131,4,0.9,29502,22.85,-225.73534637999998,,,,
2706,141143,4,0.9,29505,22.8,-225.49905202,98064.4470703125,0.001,1727.0266723632812,141040
2707,141243,4,0.9,29522,22.8,-177.38718836,103297.72568359374,0.001,1761.242236328125,141140
2708,141317,4,0.9,29535,23.42,-180.51140977,102182.18203125,0.001,1790.696337890625,141200
2709,141417,4,0.89,29555,24.14,-181.28351327000001,134544.1064453125,0.001,1777.2314453125,141300
2710,141435,4,0.9,29560,23.32,-179.09580134,111116.6732421875,0.001,1737.99638671875,141320
2711,141447,4,0.9,29564,23.37,-182.28250925,117382.9869140625,0.001,1758.0408081054688,141340
2712,141457,4,0.9,29567,23.38,-182.31730325999996,,,,
2713,141458,4,0.9,29568,23.32,-182.14560405,,,,
2714,141467,4,0.91,29570,22.41,-178.91627892,94284.62880859376,0.001,1753.26845703125,141360
2715,141487,4,0.91,29575,22.41,-176.73022905999997,131575.5400390625,0.001,1752.48017578125,141380
2716,141502,4,0.91,29580,22.51,-177.05136592000002,75329.3703125,0.001,1767.9765380859376,141400
2717,141542,4,0.91,29589,22.53,-177.05935158,132028.99462890625,0.001,1745.8551147460937,141440
2718,141547,4,0.91,29590,22.11,-160.32131789999997,,,,
2719,141559,4,0.91,29593,22.13,-157.30606497,,,,
2720,141562,4,0.91,29595,22.1,-157.15529026000002,112136.02939453124,0.001,1727.92802734375,141460
2721,141564,4,0.91,29596,22.06,-156.90846963,,,,
2722,141572,4,0.91,29598,22.09,-154.95994736999998,,,,
2723,141575,4,0.92,29600,21.12,-150.52048847999998,,,,
2724,141580,4,0.92,29601,21.04,-150.31000992999998,,,,
2725,141680,4,0.91,29620,21.97,-154.1898736,115941.833203125,0.001,1755.6848510742188,141560
2726,141686,4,0.91,29622,22.01,-154.29748865999997,117319.97421875,0.001,1750.9209106445312,141580
2727,141689,4,0.91,29623,21.97,-155.08401315,,,,
2728,141698,4,0.91,29626,21.99,-156.199667,,,,
2729,141798,4,0.9,29649,22.94,-164.57498941000003,116593.4626953125,0.001,1708.716015625,141680
2730,141812,4,0.9,29653,22.98,-163.59260283,126062.967578125,0.001,1744.4442626953125,141700
2731,141912,4,0.9,29670,22.98,-161.06748944,148052.4953125,0.001,1739.91328125,141800
2732,142012,4,0.89,29687,23.62,-167.05791123000003,123399.5306640625,0.001,1757.0973388671875,141900
2733,142034,4,0.89,29691,23.77,-169.34922343000005,139115.3572265625,0.001,1755.3121704101563,141920
2734,142051,4,0.89,29695,23.86,-169.99242646000002,113534.3845703125,0.001,1754.8294189453125,141940
2735,142061,4,0.89,29699,23.9,-173.16449059,118575.84970703124,0.001,1733.4160034179688,141960
2736,142066,4,0.89,29701,23.83,-170.86911471000002,,,,
2737,142069,4,0.89,29702,23.79,-170.61599695999996,,,,
2738,142074,4,0.89,29704,23.75,-168.31125495999996,,,,
2739,142078,4,0.9,29705,22.79,-160.75862206,,,,
2740,142082,4,0.9,29707,22.54,-155.0204089,73841.0041015625,0.001,1764.059814453125,141980
2741,142088,4,0.9,29710,22.48,-154.73598262,,,,
2742,142096,4,0.9,29712,22.47,-155.75512209000001,,,,
2743,142111,4,0.9,29716,22.53,-156.00612803,83668.20634765625,0.001,1752.74052734375,142000
2744,142128,4,0.9,29720,22.65,-157.34684320999997,93376.97392578125,0.001,1764.6418334960938,142020
2745,142138,4,0.9,29723,22.71,-157.64419977,,,,
2746,142202,4,0.9,29739,23.26,-159.6170682,90455.56044921876,0.001,1759.025146484375,142100
2747,142283,4,0.9,29754,23.93,-162.41540794,109213.02802734375,0.001,1743.0545654296875,142180
2748,142293,4,0.9,29756,23.98,-162.61826728,,,,
2749,142318,4,0.9,29762,24.07,-163.80844172,97561.00439453125,0.001,1759.4919921875,142200
2750,142349,4,0.91,29769,23.38,-160.95548382,107034.96240234375,0.001,1771.9058837890625,142240
2751,142353,4,0.91,29770,23.26,-161.49901397,,,,
2752,142355,4,0.92,29771,22.28,-154.66151016,,,,
2753,142368,4,0.92,29776,22.19,-158.26278084,96514.26396484375,0.001,1776.0038208007813,142260
2754,142407,4,0.92,29784,22.55,-161.25667427,113370.28642578125,0.001,1779.4052734375,142300
2755,142507,4,0.91,29803,23.33,-168.36267353,132324.38349609374,0.001,1773.3526611328125,142400
2756,142581,4,0.91,29817,23.54,-168.67562363000002,131813.35810546874,0.001,1747.7856079101562,142480
2757,142643,4,0.91,29829,24.02,-173.12359903,96403.9537109375,0.001,1787.8080200195313,142540
2758,142743,4,0.9,29847,24.97,-178.37824659999998,116294.798828125,0.001,1709.0142822265625,142640
2759,142744,4,0.9,29848,24.68,-177.43882867,,,,
2760,142771,4,0.9,29855,24.87,-179.01614936000001,89944.6916015625,0.001,1744.7915283203124,142660
2761,142790,4,0.9,29859,25.04,-178.66539224000005,102081.5474609375,0.001,1726.1504150390624,142680
2762,142842,4,0.9,29871,25.15,-183.48005922000004,101274.80869140624,0.001,1728.9923217773437,142740
2763,142942,4,0.89,29892,25.76,-199.67774626000005,147640.06552734374,0.001,1714.4741455078124,142840
2764,142947,4,0.89,29894,25.78,-199.80667874000005,,,,
2765,142987,4,0.89,29902,26.12,-200.92177953,107533.40009765625,0.001,1752.79541015625,142880
2766,142990,4,0.89,29903,26.04,-200.5787684,,,,
2767,142993,4,0.9,29904,25.07,-171.27521263999998,,,,
2768,142999,4,0.9,29907,25.08,-171.32357846,,,,
2769,143016,4,0.9,29910,25.24,-175.90814357,136109.6234375,0.001,1699.2598999023437,142900
2770,143116,4,0.89,29928,26.11,-181.84168134,117312.37724609375,0.001,1742.5693115234376,143000
2771,143129,4,0.89,29932,26.18,-186.01451363,117266.211328125,0.001,1735.0888916015624,143020
2772,143134,4,0.89,29934,26.07,-185.65470442999998,,,,
2773,143144,4,0.89,29936,26.05,-185.76866501,121764.82529296874,0.001,1743.6985473632812,143040
2774,143154,4,0.89,29939,25.64,-183.24498613,,,,
2775,143160,4,0.89,29941,25.66,-182.36610495999997,,,,
2776,143169,4,0.89,29944,25.29,-176.34273854000003,108334.6287109375,0.001,1756.8047729492187,143060
2777,143186,4,0.89,29948,25.41,-176.70832522999999,115642.040625,0.001,1758.9794799804688,143080
2778,143200,4,0.89,29952,25.51,-175.94094879,,,,
2779,143300,4,0.88,29972,26.34,-210.67033024999998,114128.726171875,0.001,1750.28173828125,143180
2780,143400,4,0.87,29989,26.96,-216.39260469,95871.60322265625,0.001,1753.6763061523438,143280
2781,143423,4,0.87,29995,27.08,-224.12912444000003,107423.5705078125,0.001,1769.3695922851562,143320
2782,143425,4,0.87,29996,26.93,-223.75813253000004,,,,
2783,143438,4,0.87,30000,26.99,-223.94047632000002,,,,
2784,143446,4,0.87,30002,27.0,-223.98384356999998,79371.62294921876,0.001,1739.244384765625,143340
2785,143467,4,0.87,30007,27.14,-223.41741537,86408.84892578125,0.001,1729.395849609375,143360
2786,143479,4,0.87,30010,27.24,-223.94799992,,,,
2787,143484,4,0.87,30012,27.26,-223.0508687,95257.57763671875,0.001,1723.82900390625,143380
2788,143515,4,0.87,30020,27.51,-233.21106821000004,73123.41875,0.001,1746.3604370117187,143400
2789,143526,4,0.87,30023,27.59,-234.48204631000002,101752.80986328125,0.001,1724.5569580078125,143420
2790,143532,4,0.87,30026,27.39,-233.99504863,,,,
2791,143542,4,0.87,30028,27.4,-234.00013930000006,111347.103125,0.001,1753.096240234375,143440
2792,143574,4,0.87,30035,27.62,-234.04790735000003,102992.50263671875,0.001,1732.70078125,143460
2793,143576,4,0.87,30036,27.59,-233.93958493999997,,,,
2794,143579,4,0.87,30037,27.51,-233.81107022999996,,,,
2795,143679,4,0.86,30054,28.45,-254.22299342999997,134367.03203125,0.001,1761.5781860351562,143560
2796,143692,4,0.86,30057,28.0,-252.14346931999998,93111.1380859375,0.001,1741.2689819335938,143580
2797,143701,4,0.86,30060,28.06,-252.34724896999995,88015.3787109375,0.001,1773.9947265625,143600
2798,143708,4,0.86,30062,27.42,-247.07077739999997,,,,
2799,143713,4,0.86,30064,27.43,-247.17631612999998,,,,
2800,143720,4,0.87,30066,26.5,-238.62035924,,,,
2801,143729,4,0.87,30069,26.34,-236.25519145,97139.60791015625,0.001,1729.9296630859376,143620
2802,143819,4,0.87,30085,27.1,-240.03765934999998,91159.1849609375,0.001,1752.814501953125,143700
2803,143830,4,0.87,30088,27.06,-240.03798044000004,111832.797265625,0.001,1766.2765258789063,143720
2804,143849,4,0.87,30092,27.19,-240.53275792,96872.4298828125,0.001,1738.0480590820312,143740
2805,143869,4,0.87,30097,27.38,-241.11528219000004,130377.50703125,0.001,1742.3902221679687,143760
2806,143876,4,0.87,30099,27.33,-241.08654636,,,,
2807,143884,4,0.88,30102,26.41,-236.35370726000002,162275.85419921874,0.001,1741.0923583984375,143780
2808,143886,4,0.88,30103,25.69,-232.9966,,,,
2809,143894,4,0.89,30105,24.77,-229.20438367999995,,,,
2810,143898,4,0.89,30107,24.63,-225.71298138999998,,,,
2811,143903,4,0.89,30108,24.56,-222.36240669999998,104035.3919921875,0.001,1715.1493774414062,143800
2812,143909,4,0.89,30111,24.52,-222.16897593999994,,,,
2813,143916,4,0.89,30113,24.58,-222.36844347999994,,,,
2814,144014,4,0.89,30132,25.47,-227.50690283999995,68385.76953125,0.001,1752.9566772460937,143900
2815,144021,4,0.89,30134,25.34,-228.16731847999995,91356.1595703125,0.001,1719.0854858398438,143920
2816,144044,4,0.89,30140,25.42,-237.66430637999997,81184.6009765625,0.001,1718.5651245117188,143940
2817,144056,4,0.89,30143,25.14,-236.64396813999997,,,,
2818,144064,4,0.89,30145,25.17,-236.64672327999997,96816.1494140625,0.001,1712.8289794921875,143960
2819,144164,4,0.88,30169,26.05,-265.32298993999996,111551.6716796875,0.001,1726.8307739257812,144060
2820,144168,4,0.88,30171,26.06,-265.36534654,,,,
2821,144178,4,0.88,30173,26.14,-265.61889845999997,,,,
2822,144183,4,0.88,30176,26.11,-265.69054361999997,105011.8259765625,0.001,1726.0501220703125,144080
2823,144188,4,0.88,30178,26.13,-265.8060011999999,,,,
2824,144197,4,0.88,30180,26.17,-266.04998309,,,,
2825,144297,4,0.88,30200,26.17,-289.44324953999995,78812.76318359375,0.001,1786.448095703125,144180
2826,144307,4,0.88,30203,26.21,-289.68109025,132967.86201171874,0.001,1738.7675415039062,144200
2827,144310,4,0.88,30205,26.21,-288.64176101,,,,
2828,144322,4,0.88,30208,26.24,-288.5994877300001,104320.91943359375,0.001,1741.6540771484374,144220
2829,144334,4,0.89,30211,25.36,-280.60865417,,,,
2830,144358,4,0.89,30217,25.46,-279.91140264,105342.05390625,0.001,1732.921240234375,144240
2831,144371,4,0.9,30221,24.59,-276.87861753999994,125841.1943359375,0.001,1717.6199584960937,144260
2832,144375,4,0.91,30222,23.63,-269.83401605,,,,
2833,144381,4,0.91,30224,23.47,-268.50599438999996,140583.01474609374,0.001,1746.43486328125,144280
2834,144383,4,0.91,30226,23.32,-267.72676183999994,,,,
2835,144407,4,0.91,30231,23.46,-265.15193373,109630.94775390625,0.001,1749.9352661132812,144300
2836,144411,4,0.91,30233,23.45,-265.06386556,,,,
2837,144419,4,0.91,30235,23.5,-265.16438533,,,,
2838,144434,4,0.91,30239,23.6,-268.61790103000004,122922.92685546874,0.001,1718.938525390625,144320
2839,144439,4,0.91,30241,23.61,-268.59823382999997,,,,
2840,144443,4,0.91,30242,23.61,-269.55864722999996,124087.1099609375,0.001,1712.6506225585938,144340
2841,144502,4,0.91,30255,24.14,-271.303257,85628.77861328125,0.001,1702.1586303710938,144400
2842,144507,4,0.91,30257,24.11,-270.07221900999997,,,,
2843,144523,4,0.91,30261,24.12,-269.96041823999997,111648.7205078125,0.001,1733.2618774414063,144420
2844,144623,4,0.9,30277,24.95,-275.34382193,111608.34619140625,0.001,1728.524072265625,144520
2845,144629,4,0.9,30279,24.91,-275.19983242,,,,
2846,144729,4,0.89,30301,25.27,-277.40762419,101458.11845703125,0.001,1744.7521484375,144620
2847,144734,4,0.89,30303,24.51,-274.29429471,,,,
2848,144738,4,0.89,30304,24.45,-274.09650366,,,,
2849,144741,4,0.89,30305,24.23,-272.32962127,90810.495703125,0.001,1762.7828125,144640
2850,144752,4,0.89,30309,24.03,-270.80009399,,,,
2851,144771,4,0.89,30314,24.18,-272.34706466,98205.4814453125,0.001,1773.7997680664062,144660
2852,144781,4,0.89,30317,24.26,-272.75197026,144683.102734375,0.001,1734.1353637695313,144680
2853,144802,4,0.89,30323,24.34,-269.32904846,100642.883984375,0.001,1715.6764404296875,144700
2854,144811,4,0.89,30326,24.04,-267.58396378000003,,,,
2855,144911,4,0.89,30346,24.04,-268.15323125,61877.84912109375,0.001,1742.1060791015625,144800
2856,144934,4,0.89,30350,23.53,-267.2146052,81328.213671875,0.001,1722.7703369140625,144820
2857,144952,4,0.89,30355,23.09,-263.40811589000003,115003.86796875,0.001,1715.320166015625,144840
2858,144961,4,0.9,30357,22.18,-258.24968203,138045.36650390626,0.001,1716.7019775390625,144860
2859,145000,4,0.9,30367,22.56,-259.71632839999995,128831.76103515625,0.001,1712.1933349609376,144880
2860,145039,4,0.9,30377,22.68,-273.37497398999994,103920.057421875,0.001,1705.4868896484375,144920
2861,145047,4,0.9,30379,22.57,-273.90489915,69774.3533203125,0.001,1736.2519165039062,144940
2862,145052,4,0.9,30381,22.1,-268.91419199999996,,,,
2863,145057,4,0.91,30383,21.15,-251.46528529999995,,,,
2864,145157,4,0.9,30402,22.1,-255.75799006999995,93118.2666015625,0.001,1684.7646850585938,145040
2865,145175,4,0.9,30407,21.88,-257.15011641999996,102006.21064453125,0.001,1756.2727294921874,145060
2866,145188,4,0.9,30411,21.98,-257.62558982999997,109700.5953125,0.001,1726.640673828125,145080
2867,145194,4,0.9,30413,22.01,-257.77004609999994,,,,
2868,145204,4,0.9,30415,22.05,-257.76272445,119513.83740234375,0.001,1727.0952026367188,145100
2869,145222,4,0.9,30420,22.06,-253.72762870999998,110421.989453125,0.001,1713.8936157226562,145120
2870,145322,4,0.9,30439,22.06,-257.02407243,65351.545703125,0.001,1754.1466918945312,145220
2871,145422,4,0.89,30457,22.93,-260.87392637,110513.4330078125,0.001,1758.1842407226563,145320
2872,145432,4,0.89,30460,22.98,-261.07240193999996,,,,
2873,145435,4,0.89,30462,22.91,-260.72534138,,,,
2874,145488,4,0.89,30472,23.34,-261.87550285000003,107245.5177734375,0.001,1708.0021118164063,145380
2875,145588,4,0.88,30486,24.28,-268.02639988,112313.20625,0.001,1732.9047241210938,145480
2876,145688,4,0.87,30505,25.19,-274.32398711,100734.55205078125,0.001,1668.5007690429688,145580
2877,145693,4,0.87,30506,25.07,-273.92370841,,,,
2878,145740,4,0.87,30516,25.4,-275.7203994700001,108680.0255859375,0.001,1730.5836181640625,145620
2879,145745,4,0.88,30518,24.45,-240.69643030000006,105061.29189453126,0.001,1692.2657348632813,145640
2880,145765,4,0.89,30525,23.65,-236.37616776000007,70602.18901367187,0.001,1753.31513671875,145660
2881,145865,4,0.88,30544,24.42,-232.54550056000005,115735.1630859375,0.001,1703.7986938476563,145760
2882,145870,4,0.88,30545,24.45,-232.59894701000005,,,,
2883,145874,4,0.88,30547,24.36,-232.21647508000007,,,,
2884,145878,4,0.88,30549,24.32,-232.26831297000004,,,,
2885,145885,4,0.88,30551,24.18,-232.80827725,96593.54189453126,0.001,1692.9597412109374,145780
2886,145891,4,0.88,30553,24.12,-232.45708014,,,,
2887,145898,4,0.88,30555,24.14,-232.46052904,,,,
2888,145910,4,0.88,30559,23.95,-222.62476412,123059.30673828124,0.001,1705.1468627929687,145800
2889,145916,4,0.88,30561,23.9,-221.44720442000002,,,,
2890,145920,4,0.88,30562,23.88,-221.33885740000002,,,,
2891,145925,4,0.88,30564,23.83,-221.28003948000003,97804.224609375,0.001,1705.472705078125,145820
2892,145936,4,0.88,30567,23.62,-220.32497095000002,,,,
2893,145949,4,0.88,30571,23.73,-220.71598613999998,87256.46572265626,0.001,1695.72412109375,145840
2894,145953,4,0.88,30572,23.74,-220.69862203,,,,
2895,145964,4,0.89,30575,22.85,-200.34867559999998,91944.9123046875,0.001,1778.4734497070312,145860
2896,145966,4,0.89,30576,22.74,-199.81175162,,,,
2897,145991,4,0.89,30582,22.9,-202.83319004,120689.58681640626,0.001,1723.5104614257812,145880
2898,146091,4,0.88,30601,23.83,-211.71384225000003,132764.59130859375,0.001,1724.5708618164062,145980
2899,146095,4,0.88,30602,23.82,-211.63924967,,,,
2900,146195,4,0.87,30620,24.75,-217.16441070999997,116598.028515625,0.001,1713.5163940429688,146080
2901,146248,4,0.87,30634,25.19,-229.88947686999995,154648.5466796875,0.001,1669.532666015625,146140
2902,146259,4,0.87,30637,24.4,-226.02912509,,,,
2903,146268,4,0.87,30640,24.38,-225.83699730999996,112674.906640625,0.001,1723.0689453125,146160
2904,146280,4,0.87,30643,24.31,-226.67307164,,,,
2905,146290,4,0.87,30646,24.21,-226.39981482999997,133371.841796875,0.001,1743.2804321289063,146180
2906,146297,4,0.87,30648,24.21,-226.24624087999996,,,,
2907,146309,4,0.87,30650,24.25,-226.50462373,89440.14150390626,0.001,1732.8849731445312,146200
2908,146311,4,0.87,30651,24.25,-226.49285662000003,,,,
2909,146411,4,0.86,30672,25.17,-230.68025455999998,82459.25625,0.001,1703.29736328125,146300
2910,146417,4,0.86,30674,25.19,-230.77713604000002,,,,
2911,146442,4,0.86,30680,25.39,-232.31143132999998,127659.01982421875,0.001,1716.0153686523438,146340
2912,146498,4,0.86,30694,25.89,-235.32268034000003,103643.41728515625,0.001,1739.6005615234376,146380
2913,146504,4,0.86,30696,25.88,-236.30906880999999,106387.70576171875,0.001,1758.3924438476563,146400
2914,146528,4,0.86,30702,25.14,-229.77282576999997,107611.0916015625,0.001,1710.13623046875,146420
2915,146543,4,0.86,30705,25.22,-229.09145657999997,86746.46494140624,0.001,1748.86220703125,146440
2916,146643,4,0.85,30733,25.99,-225.52890547999996,127819.2994140625,0.001,1726.5020141601562,146540
2917,146647,4,0.85,30735,25.91,-225.40913217999994,,,,
2918,146673,4,0.85,30740,26.09,-226.12319611999996,128782.8052734375,0.001,1725.6359252929688,146560
2919,146678,4,0.86,30741,25.14,-196.25914072999993,,,,
2920,146685,4,0.86,30744,25.17,-196.46335515999996,120386.9802734375,0.001,1700.7318603515625,146580
2921,146698,4,0.86,30747,25.2,-198.69685481999997,,,,
2922,146705,4,0.86,30749,25.22,-198.58586722999996,95225.42373046876,0.001,1708.606982421875,146600
2923,146713,4,0.86,30752,25.25,-199.77576732999998,,,,
2924,146720,4,0.86,30754,25.23,-199.48177921,,,,
2925,146725,4,0.87,30756,24.28,-170.0064818,105640.169921875,0.001,1733.868310546875,146620
2926,146825,4,0.86,30776,25.18,-177.13759819999996,120139.521484375,0.001,1732.709716796875,146720
2927,146834,4,0.86,30778,25.24,-177.36319536999997,,,,
2928,146843,4,0.86,30781,25.21,-176.31534377,100304.46201171874,0.001,1710.8270141601563,146740
2929,146892,4,0.86,30788,25.58,-177.5584703,108230.5150390625,0.001,1709.7546264648438,146780
2930,146901,4,0.86,30791,25.43,-183.22533433999996,111487.3705078125,0.001,1721.6815185546875,146800
2931,146946,4,0.86,30802,25.75,-185.13561123,93736.58935546875,0.001,1708.5034057617188,146840
2932,146950,4,0.86,30804,25.75,-186.11296138999998,,,,
2933,146957,4,0.86,30807,25.76,-185.04857095,,,,
2934,146961,4,0.86,30808,25.78,-185.0822915,84621.49892578126,0.001,1678.2651245117188,146860
2935,147061,4,0.85,30827,26.54,-189.70440849,123506.1619140625,0.001,1711.76484375,146960
2936,147066,4,0.85,30829,26.55,-189.73281418,,,,
2937,147069,4,0.85,30831,26.5,-189.61785461999997,,,,
2938,147072,4,0.85,30832,26.38,-186.08464238,,,,
2939,147172,4,0.84,30847,27.33,-191.67607722,116926.8078125,0.001,1681.63310546875,147060
2940,147209,4,0.84,30855,27.66,-195.81092683,95043.27119140625,0.001,1685.0492431640625,147100
2941,147247,4,0.84,30864,27.45,-196.09880852000003,133536.353515625,0.001,1711.212353515625,147140
2942,147256,4,0.84,30866,27.49,-197.36370455000005,,,,
2943,147264,4,0.84,30868,27.41,-199.05256502,114865.03671875,0.001,1689.5567749023437,147160
2944,147303,4,0.85,30877,26.8,-193.44319505000004,115734.1607421875,0.001,1724.8241821289062,147200
2945,147317,4,0.85,30881,26.88,-193.67051014000003,,,,
2946,147324,4,0.86,30883,25.95,-189.34766870000004,97372.2232421875,0.001,1675.8043334960937,147220
2947,147336,4,0.86,30886,26.02,-189.65983470000003,,,,
2948,147346,4,0.86,30889,26.08,-189.90941977,130778.71494140624,0.001,1698.534423828125,147240
2949,147352,4,0.86,30891,26.11,-189.93592886,,,,
2950,147362,4,0.86,30893,26.1,-189.70889888,73956.59208984375,0.001,1671.2429931640625,147260
2951,147367,4,0.86,30895,25.96,-187.07139116000002,,,,
2952,147467,4,0.85,30915,26.86,-196.83706369000004,106510.73427734376,0.001,1661.5809936523438,147360
2953,147474,4,0.85,30918,26.72,-196.02046413000005,,,,
2954,147503,4,0.85,30924,26.92,-195.52065448000005,99723.5552734375,0.001,1692.4542602539063,147400
2955,147505,4,0.86,30925,25.94,-186.99702443000007,,,,
2956,147510,4,0.86,30926,25.76,-185.68758206,,,,
2957,147610,4,0.85,30946,26.58,-194.78165929000002,131277.6580078125,0.001,1709.1878784179687,147500
2958,147626,4,0.85,30949,26.65,-195.24236121,78178.9923828125,0.001,1676.134912109375,147520
2959,147629,4,0.85,30950,26.29,-193.83853016,,,,
2960,147643,4,0.85,30954,26.04,-178.74438083,96502.5041015625,0.001,1710.2582275390625,147540
2961,147648,4,0.85,30956,26.01,-177.69861101000004,,,,
2962,147733,4,0.85,30970,26.81,-180.37640904,80873.93857421874,0.001,1702.5651489257812,147620
2963,147833,4,0.84,30989,27.76,-196.58184727,79740.346875,0.001,1703.3197143554687,147720
2964,147933,4,0.84,31014,27.76,-197.94904839000003,143156.0046875,0.001,1683.967431640625,147820
2965,147935,4,0.84,31015,27.6,-195.34664844000002,,,,
2966,147941,4,0.84,31017,27.53,-195.09139197000002,101330.8591796875,0.001,1687.20556640625,147840
2967,147945,4,0.84,31018,27.51,-195.00287303000002,,,,
2968,147949,4,0.84,31019,27.45,-195.841864,,,,
2969,147953,4,0.84,31021,27.31,-195.42082606,,,,
2970,147958,4,0.85,31022,26.36,-186.06106011999998,,,,
2971,147961,4,0.86,31024,25.39,-177.84388643999998,91560.3310546875,0.001,1714.7776245117188,147860
2972,148061,4,0.85,31043,26.29,-181.48388659999998,103123.5978515625,0.001,1654.0892944335938,147960
2973,148068,4,0.85,31046,26.33,-182.76415683,,,,
2974,148168,4,0.84,31068,26.8,-191.90026847000004,113449.8083984375,0.001,1697.4118530273438,148060
2975,148190,4,0.85,31072,26.02,-195.36129327999998,136214.38828125,0.001,1716.7279663085938,148080
2976,148196,4,0.86,31074,25.08,-188.76687443,,,,
2977,148203,4,0.86,31076,25.1,-188.93178699,107720.7263671875,0.001,1714.2959228515624,148100
2978,148211,4,0.86,31079,24.71,-187.10755309,,,,
2979,148229,4,0.86,31084,24.84,-187.38225693999996,145215.83935546875,0.001,1673.2553100585938,148120
2980,148239,4,0.86,31087,24.74,-185.07132467,,,,
2981,148248,4,0.87,31089,23.83,-181.14948516,91607.6806640625,0.001,1704.4523193359375,148140
2982,148253,4,0.87,31091,23.83,-182.17966254999996,,,,
2983,148263,4,0.87,31094,23.89,-182.33748046,121492.04228515625,0.001,1682.2775512695312,148160
2984,148272,4,0.87,31097,23.94,-183.31553406,,,,
