rollout/success rate,time/total timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/actor_loss,train/critic_loss,train/learning_rate,train/n_updates
0.34,821600,9356,75.81,-278.13882646,230,3566,754.0878723144531,7156.4046630859375,0.001,821480
0.34,821700,9357,75.81,-278.73363209000007,229,3582,748.6862121582031,9170.690322875977,0.001,821580
0.35,821724,9358,75.05,-275.19275326,229,3586,754.1392395019532,9274.29953918457,0.001,821620
0.36,821735,9359,74.16,-272.55545442,228,3589,,,,
0.36,821835,9360,74.16,-269.87375266000004,228,3601,756.8916870117188,8782.214488220216,0.001,821720
0.36,821935,9361,74.16,-271.12549079,227,3618,751.8303588867187,9055.016903686523,0.001,821820
0.36,822035,9362,74.16,-273.49371711000003,226,3631,753.6766357421875,9090.720642089844,0.001,821920
0.36,822135,9363,74.16,-274.39725828,225,3646,753.1044128417968,8686.205850219727,0.001,822020
0.36,822208,9364,74.16,-270.34159865,224,3656,751.5575805664063,10163.956201171875,0.001,822100
0.36,822308,9365,74.16,-273.57926394,224,3670,751.5216552734375,7834.914498901368,0.001,822200
0.36,822342,9366,74.18,-273.74624317999996,223,3676,746.9704956054687,12860.161315917969,0.001,822240
0.37,822352,9367,73.28,-269.06453518,223,3679,,,,
0.36,822452,9368,74.13,-275.08944524,222,3695,753.16806640625,11558.079913330079,0.001,822340
0.36,822552,9369,74.13,-271.77339873,221,3711,755.8828674316406,9949.480029296876,0.001,822440
0.35,822652,9370,74.93,-275.89679535,220,3727,750.719189453125,9116.808540344238,0.001,822540
0.35,822752,9371,74.93,-295.71170998,219,3741,750.1018127441406,15533.419122314453,0.001,822640
0.35,822852,9372,74.93,-296.72025707,219,3756,755.4084594726562,8159.438003540039,0.001,822740
0.35,822952,9373,74.93,-296.81200146000003,218,3771,759.48076171875,9792.924862670898,0.001,822840
0.35,823052,9374,74.93,-300.25518682,217,3784,750.729150390625,13001.837698364257,0.001,822940
0.35,823152,9375,74.93,-298.4950810600001,216,3800,744.2712646484375,9367.205307006836,0.001,823040
0.36,823171,9376,74.12,-295.37978323000004,216,3803,745.4726684570312,11271.584368896485,0.001,823060
0.35,823271,9377,74.84,-301.24604323000005,215,3818,755.8442077636719,8475.916842651368,0.001,823160
0.35,823371,9378,74.84,-299.55596201000003,214,3831,754.3122741699219,6650.027206420898,0.001,823260
0.35,823374,9379,74.77,-299.48252254000005,214,3832,,,,
0.35,823474,9380,74.77,-300.41593176000003,213,3849,750.4459167480469,13592.743395996094,0.001,823360
0.36,823543,9381,74.46,-298.16900555,213,3859,751.1201904296875,6644.184115600586,0.001,823440
0.36,823643,9382,74.46,-298.02984722,212,3879,748.598046875,8298.462715148926,0.001,823540
0.36,823743,9383,74.46,-295.29161101,211,3896,748.8576782226562,8686.822244262696,0.001,823640
0.36,823843,9384,74.46,-289.47948304,210,3915,758.4685241699219,8941.37225036621,0.001,823740
0.35,823943,9385,75.16,-292.37030204,209,3935,750.1234558105468,9170.785998535157,0.001,823840
0.35,824043,9386,75.16,-291.3504186,208,3951,746.6633605957031,12446.730026245117,0.001,823940
0.35,824121,9387,75.84,-293.65878561,207,3967,745.1088317871094,11683.799795532226,0.001,824020
0.35,824221,9388,75.84,-294.56655745,206,3986,749.3061096191407,14297.222354125977,0.001,824120
0.34,824321,9389,76.75,-298.93838493999993,205,4001,750.737548828125,9776.729704284668,0.001,824220
0.34,824349,9390,76.6,-298.47319962,205,4006,748.75869140625,11997.910870361327,0.001,824240
0.34,824375,9391,76.83,-298.26281537,205,4011,743.8697692871094,12001.618139648437,0.001,824260
0.35,824407,9392,76.15,-293.8428796,205,4018,750.118798828125,9761.167283630371,0.001,824300
0.36,824432,9393,75.4,-291.9195304,204,4025,750.91396484375,9060.330676269532,0.001,824320
0.36,824439,9394,75.33,-291.74339777,204,4027,,,,
0.37,824450,9395,74.44,-287.77368827,204,4029,747.3527404785157,7743.474057006836,0.001,824340
0.37,824463,9396,74.44,-287.71415018,204,4033,747.9286743164063,10876.957969665527,0.001,824360
0.38,824529,9397,74.1,-283.18903235,203,4049,748.6054931640625,6817.889776611328,0.001,824420
0.38,824568,9398,74.42,-282.91038151,203,4056,736.18037109375,15450.903240966796,0.001,824460
0.38,824668,9399,74.42,-279.3399229,202,4075,753.7473510742187,11125.193460083008,0.001,824560
0.39,824691,9400,73.65,-276.29467595,202,4079,740.1962341308594,13775.940112304688,0.001,824580
0.38,824791,9401,74.47,-280.78702998999995,201,4100,753.6353088378906,11634.142868041992,0.001,824680
0.38,824849,9402,74.94,-282.51556382999996,200,4115,750.7558410644531,8929.110586547851,0.001,824740
0.38,824883,9403,74.5,-280.16930360000003,200,4122,740.4294921875,9605.919717407227,0.001,824780
0.39,824900,9404,73.67,-277.18733600999997,199,4126,,,,
0.38,825000,9405,74.08,-281.83642706999996,199,4140,738.3524353027344,10180.519284057616,0.001,824880
0.37,825100,9406,74.99,-289.78669288,198,4155,751.1654418945312,10190.044442749024,0.001,824980
0.36,825200,9407,75.85,-296.36453737999994,197,4172,745.9821594238281,11488.402731323242,0.001,825080
0.35,825300,9408,76.55,-346.02992623,197,4186,742.4883728027344,11106.600073242187,0.001,825180
0.35,825400,9409,76.55,-342.52932255,196,4202,740.9503112792969,8461.656420898438,0.001,825280
0.36,825406,9410,75.61,-341.12957121,196,4204,745.9430419921875,12020.64077758789,0.001,825300
0.37,825483,9411,75.38,-335.33349417,195,4218,748.4332275390625,10105.908367919921,0.001,825380
0.37,825583,9412,75.38,-331.54626706000005,194,4235,754.8541870117188,12017.821417236328,0.001,825480
0.37,825683,9413,75.38,-329.46771076,194,4247,759.3636596679687,5845.490574645996,0.001,825580
0.37,825772,9414,76.16,-330.70079172,193,4260,747.8837158203125,10327.2457611084,0.001,825660
0.38,825781,9415,75.25,-326.12407499999995,193,4262,744.984765625,11276.681814575195,0.001,825680
0.37,825881,9416,75.84,-330.6204177,193,4277,745.2664855957031,10414.820950317382,0.001,825780
0.38,825897,9417,75.0,-326.45076651,192,4279,,,,
0.38,825997,9418,75.0,-325.43630114,192,4296,749.6992919921875,14515.401153564453,0.001,825880
0.37,826097,9419,75.9,-331.14054896,191,4309,744.8422546386719,13062.29076538086,0.001,825980
0.36,826197,9420,76.83,-333.19742728000006,190,4325,738.265771484375,12895.5286529541,0.001,826080
0.36,826297,9421,76.83,-334.20229663000003,190,4343,740.6108581542969,12163.092758178711,0.001,826180
0.36,826397,9422,76.83,-337.48211430000003,189,4362,745.2286437988281,7819.72858581543,0.001,826280
0.36,826497,9423,76.83,-341.46319088,188,4376,746.5268493652344,9789.806196594238,0.001,826380
0.36,826597,9424,76.83,-342.21981381000006,188,4394,747.8326293945313,12019.273587036132,0.001,826480
0.36,826697,9425,76.83,-339.62617824,187,4417,740.7222961425781,11101.199481201173,0.001,826580
0.36,826797,9426,76.83,-339.05715330999993,186,4432,740.3593078613281,10804.500845336914,0.001,826680
0.36,826897,9427,76.83,-340.69302773,185,4447,746.0633911132812,10100.253018188476,0.001,826780
0.36,826997,9428,76.83,-335.01894973,185,4466,745.5864685058593,10260.285377502441,0.001,826880
0.37,827043,9429,76.29,-333.55408859999994,184,4476,752.0182922363281,6033.727462768555,0.001,826940
0.36,827143,9430,76.92,-339.36905051,184,4489,748.104150390625,7853.288055419922,0.001,827040
0.36,827243,9431,76.92,-339.18314926000005,183,4509,747.9971130371093,10582.36018371582,0.001,827140
0.36,827343,9432,76.92,-338.66601475999994,182,4535,742.978076171875,9289.283438110351,0.001,827240
0.36,827441,9433,76.92,-336.60476620000003,181,4550,756.3699340820312,7739.189505004882,0.001,827340
0.36,827451,9434,76.08,-334.4182518199999,181,4552,,,,
0.37,827455,9435,75.12,-328.46971235999996,181,4554,,,,
0.37,827555,9436,75.12,-328.89194419,181,4568,744.273486328125,12955.996501159669,0.001,827440
0.36,827655,9437,75.85,-336.0479175600001,180,4582,746.7769104003906,8486.315618896484,0.001,827540
0.36,827755,9438,75.85,-335.66017346000007,179,4598,747.4821350097657,11211.925971984863,0.001,827640
0.36,827855,9439,75.85,-336.2116302,179,4615,750.0349975585938,7217.663677978516,0.001,827740
0.36,827955,9440,75.85,-329.83095104,178,4637,748.6221923828125,7286.110720825195,0.001,827840
0.35,828055,9441,76.19,-332.79628175000005,177,4653,747.0531494140625,10733.459762573242,0.001,827940
0.35,828062,9442,76.15,-332.72202531000005,177,4655,744.4231140136719,8824.50002746582,0.001,827960
0.35,828162,9443,76.15,-330.87154268,177,4668,739.1036437988281,9206.020452880859,0.001,828060
0.35,828262,9444,76.15,-332.80909757,176,4686,742.0781005859375,13142.597848510743,0.001,828160
0.35,828362,9445,76.15,-326.56139066000003,176,4700,745.4883422851562,8937.2044342041,0.001,828260
0.35,828462,9446,76.15,-324.66536042,175,4714,747.5525268554687,9220.5113861084,0.001,828360
0.34,828562,9447,76.81,-329.07777479000003,175,4732,746.3010009765625,6486.613903808594,0.001,828460
0.33,828662,9448,77.74,-333.0575475300001,174,4753,736.7251342773437,8976.61449584961,0.001,828560
0.33,828762,9449,77.74,-334.4652803,173,4766,742.6380859375,13732.295764160157,0.001,828660
0.33,828824,9450,78.24,-334.94519477,173,4779,745.1677795410156,7561.079693603516,0.001,828720
0.33,828924,9451,78.24,-331.72470509000004,172,4800,748.4008544921875,10099.183956909179,0.001,828820
0.34,829023,9452,78.23,-325.84120120000006,172,4817,740.3986022949218,14975.718283081054,0.001,828920
0.35,829096,9453,77.96,-323.99022969000004,171,4827,744.5338134765625,7189.9556335449215,0.001,828980
0.36,829102,9454,77.02,-320.37496996000004,171,4829,745.9506896972656,9669.648635864258,0.001,829000
0.36,829202,9455,77.02,-322.78325441000004,171,4844,743.20830078125,9432.739678955078,0.001,829100
0.37,829228,9456,76.28,-318.86397067000007,170,4849,738.9177368164062,11170.60555114746,0.001,829120
0.38,829238,9457,75.38,-315.15251847,170,4851,,,,
0.37,829338,9458,76.14,-318.19963516,170,4867,741.8476257324219,10990.00780029297,0.001,829220
0.37,829388,9459,76.53,-318.44030126999996,170,4875,741.6013671875,11938.092822265626,0.001,829280
0.38,829405,9460,75.7,-316.70279551,170,4878,746.7630554199219,14010.323391723632,0.001,829300
0.39,829428,9461,74.93,-313.65507269999995,169,4883,742.4271545410156,11702.118218994141,0.001,829320
0.4,829434,9462,73.99,-308.8608605,169,4885,,,,
0.4,829534,9463,73.99,-309.33299697999996,169,4899,748.5982238769532,6575.631791687012,0.001,829420
0.39,829634,9464,74.26,-312.15550872,168,4914,746.4725646972656,7408.22041015625,0.001,829520
0.39,829734,9465,74.26,-310.44527870999997,168,4927,737.8937072753906,8415.625863647461,0.001,829620
0.39,829750,9466,74.08,-310.58004133,168,4931,739.1671142578125,8731.79443359375,0.001,829640
0.39,829756,9467,74.04,-310.64975918,168,4934,,,,
0.4,829766,9468,73.14,-304.57145856999995,168,4936,746.983203125,7541.918476867676,0.001,829660
0.41,829776,9469,72.24,-303.12457728,168,4938,,,,
0.41,829876,9470,72.24,-301.3064203299999,167,4958,743.2150512695313,6914.322814941406,0.001,829760
0.41,829976,9471,72.24,-285.69988937999995,166,4973,745.2723022460938,6235.579379272461,0.001,829860
0.41,830076,9472,72.24,-282.90165644999996,166,4990,747.3368347167968,10587.577166748048,0.001,829960
0.42,830117,9473,71.65,-280.90765201,166,4998,743.8560302734375,12087.070043945312,0.001,830000
0.43,830139,9474,70.87,-272.53608450999997,165,5003,742.2276000976562,8199.380032348632,0.001,830020
0.43,830239,9475,70.87,-271.88611685,165,5022,741.0240783691406,9751.308700561523,0.001,830120
0.42,830339,9476,71.68,-276.75897324,164,5037,740.4763793945312,12300.64243774414,0.001,830220
0.43,830385,9477,71.14,-271.43311538,164,5043,750.1018615722656,11823.656579589844,0.001,830280
0.44,830393,9478,70.22,-269.55202857,164,5045,,,,
0.44,830398,9479,70.24,-269.62950580999996,164,5046,,,,
0.44,830498,9480,70.24,-268.19927057999996,164,5060,751.0018737792968,10483.28842163086,0.001,830380
0.44,830529,9481,69.86,-267.88443909,163,5065,744.168701171875,9704.301153564453,0.001,830420
0.44,830629,9482,69.86,-265.14475138999995,163,5083,747.5893981933593,11106.137091064453,0.001,830520
0.45,830639,9483,68.96,-261.07053568,163,5085,,,,
0.46,830653,9484,68.1,-258.2819757,163,5088,739.2557739257812,11729.368551635742,0.001,830540
0.46,830753,9485,68.1,-256.07667719999995,162,5103,740.8305053710938,11734.650827026368,0.001,830640
0.47,830757,9486,67.14,-252.29671367,162,5105,,,,
0.46,830857,9487,67.36,-254.44323891999997,162,5122,741.3829772949218,8603.516073608398,0.001,830740
0.46,830957,9488,67.36,-250.65624115999998,161,5137,741.1502685546875,10030.674655151368,0.001,830840
0.46,831057,9489,67.36,-248.51351773999994,161,5161,744.1570739746094,11848.071328735352,0.001,830940
0.45,831157,9490,68.08,-256.51419314,160,5177,742.55537109375,7023.1554901123045,0.001,831040
0.44,831257,9491,68.82,-261.50230646999995,159,5196,740.1478393554687,7444.764056396484,0.001,831140
0.43,831357,9492,69.5,-264.93895628999996,159,5211,740.7690124511719,10313.38208618164,0.001,831240
0.43,831402,9493,69.7,-264.09246602999997,159,5222,741.3894958496094,7778.623715209961,0.001,831300
0.42,831502,9494,70.63,-265.84545319999995,158,5241,737.0668151855468,8354.630990600586,0.001,831400
0.41,831602,9495,71.52,-269.41575055,158,5261,750.3665161132812,9106.200463867188,0.001,831500
0.41,831631,9496,71.68,-269.90285203999997,157,5267,735.0578002929688,11014.660290527343,0.001,831520
0.41,831642,9497,71.13,-269.04372197,157,5270,731.9401611328125,14060.258154296875,0.001,831540
0.4,831742,9498,71.74,-272.24831649999993,157,5287,739.6724609375,8557.730389404296,0.001,831640
0.4,831842,9499,71.74,-271.60389110999995,156,5301,748.1554626464844,7421.111868286132,0.001,831740
0.39,831942,9500,72.51,-272.51300798,156,5321,748.8512084960937,6750.591607666016,0.001,831840
0.4,831968,9501,71.77,-267.95682277,156,5326,733.3343017578125,7443.05366821289,0.001,831860
0.39,832068,9502,72.19,-277.2812183,155,5350,743.0169677734375,10125.15025024414,0.001,831960
0.38,832168,9503,72.85,-277.8536492,154,5371,738.2934387207031,10692.8685546875,0.001,832060
0.38,832204,9504,73.04,-279.41067853,154,5378,741.38466796875,12441.395129394532,0.001,832100
0.39,832282,9505,72.82,-275.02278899000004,154,5391,734.3405517578125,11504.641845703125,0.001,832180
0.39,832382,9506,72.82,-271.18958488,153,5408,739.8689575195312,8272.660939025878,0.001,832280
0.39,832482,9507,72.82,-268.95258732,153,5425,738.7526000976562,12747.86498413086,0.001,832380
0.39,832582,9508,72.82,-223.68065270000002,153,5441,746.9234619140625,4556.900321960449,0.001,832480
0.39,832682,9509,72.82,-220.58320931000003,152,5459,731.5359252929687,8632.046969604493,0.001,832580
0.39,832708,9510,73.02,-219.85821682999998,152,5464,742.7451354980469,12321.3462890625,0.001,832600
0.39,832719,9511,72.36,-217.84811951,152,5467,,,,
0.4,832766,9512,71.83,-216.86363529999994,152,5474,734.5458679199219,13892.620724487304,0.001,832660
0.4,832866,9513,71.83,-224.80718588999997,151,5492,740.6381225585938,8757.198541259766,0.001,832760
0.39,832966,9514,71.94,-225.66343554,151,5507,728.1159240722657,9649.706253051758,0.001,832860
0.39,832976,9515,71.95,-225.69368315,151,5510,,,,
0.4,833003,9516,71.22,-220.12916425,151,5515,739.4079345703125,7010.946871948242,0.001,832900
0.4,833086,9517,71.89,-222.64790705,150,5529,746.4370849609375,8879.089038085938,0.001,832980
0.4,833186,9518,71.89,-225.02568775000003,150,5544,740.4870544433594,10376.681896972656,0.001,833080
0.4,833286,9519,71.89,-231.79735392999999,149,5556,736.3425903320312,9204.651870727539,0.001,833180
0.41,833301,9520,71.04,-229.48357732,149,5559,736.1589660644531,7754.71423034668,0.001,833200
0.41,833401,9521,71.04,-227.73633292,149,5581,733.3232482910156,9913.372027587891,0.001,833300
0.42,833451,9522,70.54,-222.59751669000002,149,5592,735.8478515625,10657.310246276855,0.001,833340
0.42,833551,9523,70.54,-217.53169244,148,5611,733.9173767089844,12489.342391967773,0.001,833440
0.42,833651,9524,70.54,-217.98537243,148,5630,737.937451171875,9335.94028930664,0.001,833540
0.42,833751,9525,70.54,-218.34438763999998,147,5647,737.0908935546875,8369.018395996094,0.001,833640
0.42,833851,9526,70.54,-223.20120475,147,5665,736.97353515625,11943.672897338867,0.001,833740
0.42,833951,9527,70.54,-226.22575758999994,146,5677,740.0162841796875,10493.96078491211,0.001,833840
0.42,834051,9528,70.54,-229.83075759999997,146,5694,742.51494140625,7677.079241943359,0.001,833940
0.41,834151,9529,71.08,-230.29948940999995,145,5713,737.9392700195312,9615.034469604492,0.001,834040
0.42,834161,9530,70.18,-224.83025401999998,145,5716,743.0242858886719,8786.59768371582,0.001,834060
0.43,834237,9531,69.94,-222.30255853999995,145,5728,735.9560485839844,10041.027114868164,0.001,834120
0.43,834337,9532,69.94,-223.14635093999996,145,5751,726.8612182617187,13192.394665527343,0.001,834220
0.42,834437,9533,69.96,-225.37892033999998,144,5773,747.6641296386719,8970.482363891602,0.001,834320
0.42,834515,9534,70.64,-226.05844779999993,144,5784,736.3094299316406,9720.347100830078,0.001,834400
0.42,834520,9535,70.65,-226.16370863999998,144,5785,,,,
0.43,834538,9536,69.83,-224.38196428999996,144,5789,743.129833984375,10839.044107055664,0.001,834420
0.44,834604,9537,69.49,-217.0914191,143,5800,748.8685485839844,12069.208081054687,0.001,834500
0.44,834704,9538,69.49,-216.60038330999998,143,5820,743.9124084472656,11790.19012145996,0.001,834600
0.45,834743,9539,68.88,-212.74438468,143,5830,741.7771362304687,12410.380044555664,0.001,834640
0.46,834784,9540,68.29,-211.0231255,142,5838,736.7464477539063,9508.52603149414,0.001,834680
0.46,834884,9541,68.29,-214.0945669,142,5855,749.2456420898437,8098.093786621093,0.001,834780
0.45,834984,9542,69.22,-216.74108618000002,142,5876,747.2751953125,7676.38981628418,0.001,834880
0.46,834993,9543,68.31,-212.53157465999996,142,5878,,,,
0.46,835093,9544,68.31,-257.35834373,141,5891,744.836669921875,7100.622058105469,0.001,834980
0.47,835113,9545,67.51,-258.94065187,141,5895,744.4218139648438,9270.418577575683,0.001,835000
0.48,835186,9546,67.24,-259.23183944000004,141,5908,747.4667846679688,8250.27335510254,0.001,835080
0.48,835286,9547,67.24,-254.77086476,140,5925,750.3700500488281,6483.065972900391,0.001,835180
0.49,835347,9548,66.85,-251.4758921,140,5939,742.0336059570312,8105.183941650391,0.001,835240
0.5,835367,9549,66.05,-244.85596253000003,140,5942,733.0464599609375,11610.874075317382,0.001,835260
0.49,835467,9550,66.43,-252.17730980000005,140,5958,747.386865234375,10426.251123046875,0.001,835360
0.5,835512,9551,65.88,-250.66016826000003,140,5965,742.7675720214844,7495.961669921875,0.001,835400
0.5,835522,9552,64.99,-252.76836396000002,140,5967,739.3956481933594,9963.810926818847,0.001,835420
0.5,835576,9553,64.8,-251.66588934000006,139,5977,745.3215698242187,10470.81452331543,0.001,835460
0.49,835676,9554,65.74,-254.43847044000006,139,5998,740.6331970214844,8837.322131347657,0.001,835560
0.49,835776,9555,65.74,-254.85096644000004,138,6013,741.520654296875,8250.856085205078,0.001,835660
0.48,835876,9556,66.48,-251.07596617000002,138,6027,745.5321105957031,9614.115257263184,0.001,835760
0.48,835887,9557,66.49,-251.45279915999998,138,6030,747.1660400390625,12908.512997436523,0.001,835780
