time/time_elapsed,train/actor_loss,train/learning_rate,train/critic_loss,time/total timesteps,train/n_updates,rollout/success rate,time/fps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean
30257,5863.815380859375,0.001,519746.171875,432530,332520,0.0,14,4329,-4684.98826097,100.0
30271,5897.981982421875,0.001,713269.344921875,432630,332620,0.0,14,4330,-4667.90162414,100.0
30291,5822.085400390625,0.001,585900.412890625,432730,332720,0.0,14,4331,-4637.88642861,100.0
30314,5848.033935546875,0.001,592150.46484375,432830,332820,0.0,14,4332,-4600.759399830001,100.0
30343,5877.932275390625,0.001,550539.473828125,432930,332920,0.0,14,4333,-4595.74154907,100.0
30364,5817.716015625,0.001,691139.0421875,433030,333020,0.0,14,4334,-4553.227866069999,100.0
30388,5930.70830078125,0.001,698130.9125,433130,333120,0.0,14,4335,-4520.50955499,100.0
30408,5961.193017578125,0.001,621803.9796875,433230,333220,0.0,14,4336,-4530.8518994099995,100.0
30424,5856.78359375,0.001,500601.284375,433330,333320,0.0,14,4337,-4528.1347286,100.0
30447,5965.273583984375,0.001,553190.93125,433430,333420,0.0,14,4338,-4525.192815029999,100.0
30468,5882.383349609375,0.001,515311.2046875,433530,333520,0.0,14,4339,-4515.939848800001,100.0
30491,5943.782080078125,0.001,544265.562890625,433630,333620,0.0,14,4340,-4513.43583233,100.0
30503,5849.5146484375,0.001,643965.7970703125,433730,333720,0.0,14,4341,-4450.618687640001,100.0
30525,5895.42236328125,0.001,722048.665625,433830,333820,0.0,14,4342,-4465.54975763,100.0
30550,5853.884228515625,0.001,650084.897265625,433930,333920,0.0,14,4343,-4479.818573850001,100.0
30574,5860.44833984375,0.001,634522.009375,434030,334020,0.0,14,4344,-4510.2965413,100.0
30606,5847.4576171875,0.001,755315.40625,434130,334120,0.0,14,4345,-4507.37217707,100.0
30621,5905.381982421875,0.001,753968.7197265625,434230,334220,0.0,14,4346,-4488.93981038,100.0
30639,5884.21767578125,0.001,430593.366796875,434330,334320,0.0,14,4347,-4468.16579076,100.0
30653,5856.160205078125,0.001,751510.68515625,434430,334420,0.0,14,4348,-4447.381906310001,100.0
30681,5966.6591796875,0.001,593167.5896484375,434530,334520,0.0,14,4349,-4436.12291234,100.0
30703,5977.287548828125,0.001,545956.666796875,434630,334620,0.0,14,4350,-4393.965423380001,100.0
30721,5923.000830078125,0.001,731924.24140625,434730,334720,0.0,14,4351,-4369.706916470001,100.0
30741,5892.866845703125,0.001,442137.98515625,434830,334820,0.0,14,4352,-4367.06911082,100.0
30763,5962.2412109375,0.001,522201.9234375,434930,334920,0.0,14,4353,-4428.79595699,100.0
30786,5881.313232421875,0.001,514272.6126953125,435030,335020,0.0,14,4354,-4487.884389390001,100.0
30811,5835.97333984375,0.001,666978.962890625,435130,335120,0.0,14,4355,-4520.23118923,100.0
30833,5922.50615234375,0.001,662240.565625,435230,335220,0.0,14,4356,-4516.6875970599995,100.0
30850,5977.96669921875,0.001,781858.36015625,435330,335320,0.0,14,4357,-4470.1455124700005,100.0
30878,5908.753515625,0.001,564129.5267578125,435430,335420,0.0,14,4358,-4496.40670521,100.0
30900,5914.892919921875,0.001,526569.1783203125,435530,335520,0.0,14,4359,-4514.66977278,100.0
30927,5960.232861328125,0.001,567890.054296875,435630,335620,0.0,14,4360,-4474.815383160001,100.0
30948,5888.581982421875,0.001,967138.684765625,435730,335720,0.0,14,4361,-4506.53894548,100.0
30966,5938.8201171875,0.001,476872.963671875,435830,335820,0.0,14,4362,-4504.182422530001,100.0
30985,5943.0021484375,0.001,738294.8751953125,435930,335920,0.0,14,4363,-4474.19886695,100.0
31003,5927.28544921875,0.001,338394.2849609375,436030,336020,0.0,14,4364,-4420.161712339999,100.0
31025,5884.060595703125,0.001,573478.41875,436130,336120,0.0,14,4365,-4498.42151001,100.0
31042,5964.0890625,0.001,416917.2986328125,436230,336220,0.0,14,4366,-4517.89560622,100.0
31069,5891.306787109375,0.001,501637.98671875,436330,336320,0.0,14,4367,-4557.78353729,100.0
31092,5998.58662109375,0.001,736327.2375,436430,336420,0.0,14,4368,-4598.061617570001,100.0
31114,5917.916552734375,0.001,543992.189453125,436530,336520,0.0,14,4369,-4563.799985399999,100.0
31139,5952.5109375,0.001,862322.043359375,436630,336620,0.0,14,4370,-4593.97578658,100.0
31158,5933.43720703125,0.001,521348.5873046875,436730,336720,0.0,14,4371,-4630.3487817099995,100.0
31173,5937.327099609375,0.001,692965.026953125,436830,336820,0.0,14,4372,-4629.87259569,100.0
31196,5942.742041015625,0.001,693203.95703125,436930,336920,0.0,14,4373,-4587.10384139,100.0
31210,5991.560693359375,0.001,653262.622265625,437030,337020,0.0,14,4374,-4612.29941098,100.0
31231,5949.118310546875,0.001,442912.8001953125,437130,337120,0.0,13,4375,-4628.73599466,100.0
31252,6000.127099609375,0.001,294220.17421875,437230,337220,0.0,13,4376,-4614.823756780001,100.0
31271,5969.933642578125,0.001,379714.419140625,437330,337320,0.0,13,4377,-4588.0260060499995,100.0
31292,5930.8974609375,0.001,447068.04765625,437430,337420,0.0,13,4378,-4582.6404198,100.0
31312,5967.63291015625,0.001,574257.97421875,437530,337520,0.0,13,4379,-4640.80144658,100.0
31329,5998.52822265625,0.001,544837.815234375,437630,337620,0.0,13,4380,-4650.3984486300005,100.0
31356,5924.092626953125,0.001,733736.621875,437730,337720,0.0,13,4381,-4596.64902055,100.0
31372,5978.725,0.001,483115.6197265625,437830,337820,0.0,13,4382,-4591.57373542,100.0
31391,5925.665478515625,0.001,746494.2734375,437930,337920,0.0,13,4383,-4565.73944018,100.0
31411,5879.855322265625,0.001,961239.79453125,438030,338020,0.0,13,4384,-4541.43738913,100.0
31434,5867.59140625,0.001,678698.7697265625,438130,338120,0.0,13,4385,-4541.95263603,100.0
31454,5832.77080078125,0.001,588106.25078125,438230,338220,0.0,13,4386,-4583.320912269999,100.0
31477,5836.65810546875,0.001,660376.324609375,438330,338320,0.0,13,4387,-4550.586961399999,100.0
31496,5918.387548828125,0.001,630042.4861328125,438430,338420,0.0,13,4388,-4564.85155202,100.0
31519,5903.3609375,0.001,499637.884765625,438530,338520,0.0,13,4389,-4557.90914435,100.0
31543,5931.012890625,0.001,504186.50703125,438630,338620,0.0,13,4390,-4551.329367720001,100.0
31568,5929.3466796875,0.001,690663.16015625,438730,338720,0.0,13,4391,-4524.2196605300005,100.0
31597,5871.338671875,0.001,528769.8,438830,338820,0.0,13,4392,-4509.1067471900005,100.0
31622,5895.862060546875,0.001,680200.6697265625,438930,338920,0.0,13,4393,-4557.508604920001,100.0
31644,5907.748828125,0.001,567134.958203125,439030,339020,0.0,13,4394,-4569.91321415,100.0
31663,5901.2388671875,0.001,498931.61171875,439130,339120,0.0,13,4395,-4564.911205560001,100.0
31685,5897.670703125,0.001,573984.390234375,439230,339220,0.0,13,4396,-4556.333426440001,100.0
31702,5894.721142578125,0.001,571053.9705078125,439330,339320,0.0,13,4397,-4574.4114652200005,100.0
31724,5977.2177734375,0.001,499939.780078125,439430,339420,0.0,13,4398,-4563.85907465,100.0
31759,5939.17412109375,0.001,499412.4734375,439530,339520,0.0,13,4399,-4555.65800588,100.0
31773,5885.3279296875,0.001,843373.73828125,439630,339620,0.0,13,4400,-4565.59375088,100.0
31791,5914.7232421875,0.001,784304.97265625,439730,339720,0.0,13,4401,-4597.43032123,100.0
31810,5934.097119140625,0.001,512714.887890625,439830,339820,0.0,13,4402,-4574.67870137,100.0
31833,5915.264697265625,0.001,507049.659765625,439930,339920,0.0,13,4403,-4532.407453160001,100.0
31860,5895.283447265625,0.001,509581.523046875,440030,340020,0.0,13,4404,-4528.72096141,100.0
31881,5965.46787109375,0.001,749096.33203125,440130,340120,0.0,13,4405,-4489.08923676,100.0
31901,5930.23623046875,0.001,615294.4283203125,440230,340220,0.0,13,4406,-4436.35565345,100.0
31923,5953.699658203125,0.001,619090.50625,440330,340320,0.0,13,4407,-4477.89570829,100.0
31946,5988.726171875,0.001,383769.98515625,440430,340420,0.0,13,4408,-4479.355581960001,100.0
31968,5978.918798828125,0.001,538556.690234375,440530,340520,0.0,13,4409,-4392.36757255,100.0
31989,6020.333544921875,0.001,587911.974609375,440630,340620,0.0,13,4410,-4386.663952370001,100.0
32014,5907.22275390625,0.001,665161.76796875,440730,340720,0.0,13,4411,-4350.418975240001,100.0
32037,5953.690234375,0.001,380090.01015625,440830,340820,0.0,13,4412,-4324.78554856,100.0
32064,5909.930712890625,0.001,913270.3296875,440930,340920,0.0,13,4413,-4351.73646041,100.0
32099,5922.420654296875,0.001,530506.558203125,441030,341020,0.0,13,4414,-4381.96017936,100.0
32120,5961.705615234375,0.001,509915.7265625,441130,341120,0.0,13,4415,-4352.231557329999,100.0
32149,5970.231884765625,0.001,603026.0015625,441230,341220,0.0,13,4416,-4357.01583336,100.0
32165,5970.4740234375,0.001,639106.2609375,441330,341320,0.0,13,4417,-4328.36979903,100.0
32188,5978.64638671875,0.001,348733.541796875,441430,341420,0.0,13,4418,-4341.14000492,100.0
32210,5947.995166015625,0.001,353916.606640625,441530,341520,0.0,13,4419,-4350.212653240001,100.0
32224,6046.76845703125,0.001,592693.90234375,441630,341620,0.0,13,4420,-4340.539241349999,100.0
32254,5934.0064453125,0.001,491582.1015625,441730,341720,0.0,13,4421,-4375.04890173,100.0
32279,5974.1923828125,0.001,404383.34453125,441830,341820,0.0,13,4422,-4424.25746837,100.0
32301,6019.477587890625,0.001,498965.716015625,441930,341920,0.0,13,4423,-4453.02029795,100.0
32319,5918.927783203125,0.001,710334.127734375,442030,342020,0.0,13,4424,-4470.74561002,100.0
32337,5938.599462890625,0.001,650504.779296875,442130,342120,0.0,13,4425,-4422.44676925,100.0
32355,5926.854345703125,0.001,845567.0828125,442230,342220,0.0,13,4426,-4461.248174710001,100.0
32379,5938.13271484375,0.001,661524.4953125,442330,342320,0.0,13,4427,-4494.60384819,100.0
32400,5930.398779296875,0.001,565062.218359375,442430,342420,0.0,13,4428,-4517.336346690001,100.0
32418,5952.461279296875,0.001,574619.63671875,442530,342520,0.0,13,4429,-4483.60186862,100.0
32438,5917.114306640625,0.001,391093.2294921875,442630,342620,0.0,13,4430,-4487.63123494,100.0
32464,5920.623388671875,0.001,383236.575,442730,342720,0.0,13,4431,-4480.35965918,100.0
32487,5965.556298828125,0.001,735379.21875,442830,342820,0.0,13,4432,-4438.34179481,100.0
32503,5932.83466796875,0.001,602024.6578125,442930,342920,0.0,13,4433,-4467.46315618,100.0
32520,5924.55478515625,0.001,795418.066015625,443030,343020,0.0,13,4434,-4520.005421100001,100.0
32540,5970.998388671875,0.001,686891.975,443130,343120,0.0,13,4435,-4572.6433844700005,100.0
32554,5967.36611328125,0.001,470216.437890625,443230,343220,0.0,13,4436,-4554.84035512,100.0
32569,5954.149609375,0.001,636296.428515625,443330,343320,0.0,13,4437,-4602.07817533,100.0
32587,5968.66259765625,0.001,406809.9890625,443430,343420,0.0,13,4438,-4630.9947015200005,100.0
32612,5959.459423828125,0.001,510255.428125,443530,343520,0.0,13,4439,-4643.90462486,100.0
32633,6007.034228515625,0.001,622426.9658203125,443630,343620,0.0,13,4440,-4613.71659747,100.0
32655,5927.4791015625,0.001,752967.51328125,443730,343720,0.0,13,4441,-4654.87098266,100.0
32676,5859.3638671875,0.001,626268.971875,443830,343820,0.0,13,4442,-4679.533397810001,100.0
32696,5889.48291015625,0.001,470266.6876953125,443930,343920,0.0,13,4443,-4636.142799769999,100.0
32711,5945.148583984375,0.001,846328.700390625,444030,344020,0.0,13,4444,-4605.176231150001,100.0
32737,5937.328369140625,0.001,641034.421875,444130,344120,0.0,13,4445,-4569.268061240001,100.0
32756,6035.65595703125,0.001,784076.6017578125,444230,344220,0.0,13,4446,-4591.79509595,100.0
32781,5985.057763671875,0.001,781006.8708984375,444330,344320,0.0,13,4447,-4643.81955495,100.0
32801,5888.369580078125,0.001,718667.3541015625,444430,344420,0.0,13,4448,-4692.93103983,100.0
32820,5989.064453125,0.001,588579.96953125,444530,344520,0.0,13,4449,-4692.36547106,100.0
32836,5901.27939453125,0.001,385423.9171875,444630,344620,0.0,13,4450,-4717.521468870001,100.0
32856,5954.888427734375,0.001,698538.426953125,444730,344720,0.0,13,4451,-4711.25098201,100.0
32880,5839.21806640625,0.001,723776.00703125,444830,344820,0.0,13,4452,-4718.100981280001,100.0
32901,6023.472216796875,0.001,583328.890625,444930,344920,0.0,13,4453,-4680.253975250001,100.0
32933,5970.790869140625,0.001,478808.901953125,445030,345020,0.0,13,4454,-4659.9466627,100.0
32951,5935.54892578125,0.001,577609.746875,445130,345120,0.0,13,4455,-4568.166866420001,100.0
32972,6029.714208984375,0.001,732299.788671875,445230,345220,0.0,13,4456,-4530.651473440001,100.0
32991,5914.9140625,0.001,702976.88203125,445330,345320,0.0,13,4457,-4582.43445562,100.0
33006,5996.247998046875,0.001,389597.1306640625,445430,345420,0.0,13,4458,-4536.03278166,100.0
33023,5912.407568359375,0.001,579884.50390625,445530,345520,0.0,13,4459,-4523.21092941,100.0
33041,5877.81923828125,0.001,745501.184765625,445630,345620,0.0,13,4460,-4498.09978334,100.0
33064,5921.93984375,0.001,586288.633984375,445730,345720,0.0,13,4461,-4466.64136327,100.0
33081,5978.22216796875,0.001,503459.598046875,445830,345820,0.0,13,4462,-4457.95656334,100.0
33104,5892.279541015625,0.001,579332.5546875,445930,345920,0.0,13,4463,-4470.23321417,100.0
33125,6033.391455078125,0.001,274746.78125,446030,346020,0.0,13,4464,-4519.071702789999,100.0
33150,5983.583740234375,0.001,509262.9814453125,446130,346120,0.0,13,4465,-4471.09625883,100.0
33179,5966.025,0.001,641943.0556640625,446230,346220,0.0,13,4466,-4552.23983101,100.0
33196,5905.073486328125,0.001,595743.028125,446330,346320,0.0,13,4467,-4506.506571299999,100.0
33217,5993.55302734375,0.001,316254.312109375,446430,346420,0.0,13,4468,-4470.42573968,100.0
33240,5960.083544921875,0.001,547779.558984375,446530,346520,0.0,13,4469,-4458.1696063399995,100.0
33265,6033.622607421875,0.001,432207.6759765625,446630,346620,0.0,13,4470,-4438.5815135699995,100.0
33287,5973.34091796875,0.001,719824.0953125,446730,346720,0.0,13,4471,-4495.40241243,100.0
33307,6008.572509765625,0.001,869260.0302734375,446830,346820,0.0,13,4472,-4520.718841770001,100.0
33334,6039.227587890625,0.001,341722.2421875,446930,346920,0.0,13,4473,-4534.7945021900005,100.0
33355,6012.607080078125,0.001,454532.396875,447030,347020,0.0,13,4474,-4529.92018275,100.0
33372,6005.323388671875,0.001,726097.030859375,447130,347120,0.0,13,4475,-4589.25345827,100.0
33388,6028.90146484375,0.001,484824.903125,447230,347220,0.0,13,4476,-4559.130129350001,100.0
33406,5949.733935546875,0.001,499461.6125,447330,347320,0.0,13,4477,-4589.0967432200005,100.0
33422,6026.71279296875,0.001,347716.86953125,447430,347420,0.0,13,4478,-4635.31168712,100.0
33438,5934.832861328125,0.001,588803.8169921875,447530,347520,0.0,13,4479,-4642.3626460099995,100.0
33459,5969.8166015625,0.001,549642.08359375,447630,347620,0.0,13,4480,-4624.14995363,100.0
33481,5928.325634765625,0.001,588361.5056640625,447730,347720,0.0,13,4481,-4618.60773551,100.0
33501,5906.147900390625,0.001,790108.23125,447830,347820,0.0,13,4482,-4634.76038458,100.0
33518,5926.52158203125,0.001,699390.152734375,447930,347920,0.0,13,4483,-4621.36673538,100.0
33543,5912.8150390625,0.001,550451.20390625,448030,348020,0.0,13,4484,-4627.02637892,100.0
33562,5963.3677734375,0.001,758788.507421875,448130,348120,0.0,13,4485,-4629.099315550001,100.0
33585,6011.158740234375,0.001,293402.0576171875,448230,348220,0.0,13,4486,-4606.50393881,100.0
33606,5973.0689453125,0.001,655149.9490234375,448330,348320,0.0,13,4487,-4607.323732700001,100.0
33622,5985.513427734375,0.001,533890.971484375,448430,348420,0.0,13,4488,-4550.73543329,100.0
33643,5958.18310546875,0.001,430397.7560546875,448530,348520,0.0,13,4489,-4602.91936821,100.0
33659,5917.60576171875,0.001,776336.01484375,448630,348620,0.0,13,4490,-4641.08882542,100.0
33683,5993.427587890625,0.001,441310.7080078125,448730,348720,0.0,13,4491,-4696.52357402,100.0
33706,5917.23701171875,0.001,622649.255859375,448830,348820,0.0,13,4492,-4682.539568019999,100.0
33733,5898.8017578125,0.001,933867.75078125,448930,348920,0.0,13,4493,-4644.444804409999,100.0
33757,5925.07294921875,0.001,605206.00703125,449030,349020,0.0,13,4494,-4631.330963699999,100.0
33780,5945.942724609375,0.001,673599.2873046875,449130,349120,0.0,13,4495,-4613.001932669999,100.0
33803,5905.88603515625,0.001,591032.5291015625,449230,349220,0.0,13,4496,-4599.00626509,100.0
33825,6018.515234375,0.001,374581.088671875,449330,349320,0.0,13,4497,-4611.29786779,100.0
33846,5882.837841796875,0.001,791905.54609375,449430,349420,0.0,13,4498,-4701.5194474,100.0
33870,5945.862939453125,0.001,614053.6873046875,449530,349520,0.0,13,4499,-4660.8151488,100.0
33899,5937.048681640625,0.001,514304.0546875,449630,349620,0.0,13,4500,-4693.88976504,100.0
33922,5950.557177734375,0.001,702530.2046875,449730,349720,0.0,13,4501,-4684.82245728,100.0
33942,5942.726904296875,0.001,486699.0583984375,449830,349820,0.0,13,4502,-4718.633087810001,100.0
33969,5995.45986328125,0.001,568994.7708984375,449930,349920,0.0,13,4503,-4719.232798929999,100.0
33991,5958.950146484375,0.001,567123.377734375,450030,350020,0.0,13,4504,-4762.7900912000005,100.0
34006,5862.656591796875,0.001,761827.25,450130,350120,0.0,13,4505,-4765.651043240001,100.0
34025,5972.05380859375,0.001,604009.6373046875,450230,350220,0.0,13,4506,-4810.69303363,100.0
34043,5911.41005859375,0.001,614402.0302734375,450330,350320,0.0,13,4507,-4876.66823997,100.0
34070,5967.474951171875,0.001,572084.148046875,450430,350420,0.0,13,4508,-4965.82243862,100.0
34092,5866.09951171875,0.001,826129.66640625,450530,350520,0.0,13,4509,-4928.269734760001,100.0
34107,5903.780908203125,0.001,595608.30703125,450630,350620,0.0,13,4510,-4936.024871590001,100.0
34127,5959.834033203125,0.001,425178.666015625,450730,350720,0.0,13,4511,-4931.511136290001,100.0
34147,5915.2791015625,0.001,488426.553515625,450830,350820,0.0,13,4512,-4986.06895226,100.0
34162,5973.943994140625,0.001,501412.0515625,450930,350920,0.0,13,4513,-5008.37939224,100.0
34178,6002.390673828125,0.001,558994.1734375,451030,351020,0.0,13,4514,-4968.92163889,100.0
34195,6015.367724609375,0.001,454143.39921875,451130,351120,0.0,13,4515,-4963.292844940001,100.0
34202,5883.460791015625,0.001,593425.006640625,451167,351160,0.01,13,4516,-4910.08984037,99.37
34225,5990.522509765625,0.001,548791.218359375,451267,351260,0.01,13,4517,-4970.94088031,99.37
34244,5998.274365234375,0.001,554368.1701171875,451367,351360,0.01,13,4518,-4950.868751190001,99.37
34262,6007.098828125,0.001,416782.1212890625,451467,351460,0.01,13,4519,-4968.76466539,99.37
34286,6011.51865234375,0.001,369140.429296875,451567,351560,0.01,13,4520,-4977.214389610001,99.37
34305,5896.468212890625,0.001,584520.680859375,451667,351660,0.01,13,4521,-4931.37880139,99.37
34329,5973.44521484375,0.001,700666.639453125,451767,351760,0.01,13,4522,-4913.64770759,99.37
34349,6084.2404296875,0.001,659380.16328125,451867,351860,0.01,13,4523,-4914.29698479,99.37
34371,5982.39990234375,0.001,593082.53515625,451967,351960,0.01,13,4524,-4908.081076960001,99.37
34390,5961.247021484375,0.001,802385.4390625,452067,352060,0.01,13,4525,-4941.470877130001,99.37
34409,5883.001171875,0.001,639080.164453125,452167,352160,0.01,13,4526,-4882.97003638,99.37
34428,6054.615283203125,0.001,479738.7904296875,452267,352260,0.01,13,4527,-4830.24771607,99.37
34450,5932.81015625,0.001,430909.6259765625,452367,352360,0.01,13,4528,-4799.53526115,99.37
34468,5878.698486328125,0.001,745859.761328125,452467,352460,0.01,13,4529,-4850.484579859999,99.37
34492,5965.006494140625,0.001,565831.14765625,452567,352560,0.01,13,4530,-4901.68544002,99.37
34506,5810.525048828125,0.001,681347.4578125,452667,352660,0.01,13,4531,-4924.93251876,99.37
34538,5952.72431640625,0.001,485642.5041015625,452767,352760,0.01,13,4532,-4949.37706236,99.37
34567,5933.2421875,0.001,817789.334375,452867,352860,0.01,13,4533,-4896.00559486,99.37
34588,5980.016650390625,0.001,465628.1783203125,452967,352960,0.01,13,4534,-4845.83004863,99.37
34603,6013.640478515625,0.001,436735.8890625,453067,353060,0.01,13,4535,-4849.206376790001,99.37
34641,5904.007861328125,0.001,629732.47578125,453167,353160,0.01,13,4536,-4824.56971544,99.37
34662,6009.947998046875,0.001,349995.090234375,453267,353260,0.01,13,4537,-4789.31249705,99.37
34679,5982.50693359375,0.001,598695.1732421875,453367,353360,0.01,13,4538,-4782.14714898,99.37
34697,5908.707177734375,0.001,546485.582421875,453467,353460,0.01,13,4539,-4796.09612508,99.37
34720,5992.44462890625,0.001,496651.1462890625,453567,353560,0.01,13,4540,-4792.87000964,99.37
34747,5935.8623046875,0.001,735813.5302734375,453667,353660,0.01,13,4541,-4790.1844922,99.37
34772,5914.057666015625,0.001,820910.05703125,453767,353760,0.01,13,4542,-4805.95935085,99.37
34792,5902.343408203125,0.001,691825.9984375,453867,353860,0.01,13,4543,-4811.03440456,99.37
34820,6037.3857421875,0.001,263993.060546875,453967,353960,0.01,13,4544,-4817.48273836,99.37
34842,5938.304638671875,0.001,747990.4923828125,454067,354060,0.01,13,4545,-4840.627415450001,99.37
34864,5877.684375,0.001,716571.842578125,454167,354160,0.01,13,4546,-4802.06936389,99.37
34885,5883.20908203125,0.001,539815.5326171875,454267,354260,0.01,13,4547,-4748.104169720001,99.37
34905,5996.057080078125,0.001,388043.352734375,454367,354360,0.01,13,4548,-4712.826013270001,99.37
34921,5955.337353515625,0.001,587594.476953125,454467,354460,0.01,13,4549,-4713.394505270001,99.37
34936,5910.5994140625,0.001,687048.0017578125,454567,354560,0.01,13,4550,-4732.592883530001,99.37
34953,5849.800439453125,0.001,486221.081640625,454667,354660,0.01,13,4551,-4765.60497188,99.37
34971,6007.8896484375,0.001,522310.311328125,454767,354760,0.01,13,4552,-4823.352850710001,99.37
34988,5926.873486328125,0.001,412084.280078125,454867,354860,0.01,13,4553,-4832.632205600001,99.37
35007,5908.833740234375,0.001,797304.78125,454967,354960,0.01,12,4554,-4820.677031980001,99.37
35025,5921.44658203125,0.001,700790.117578125,455067,355060,0.01,12,4555,-4861.97114781,99.37
35044,5950.999609375,0.001,343782.980078125,455167,355160,0.01,12,4556,-4907.8337070200005,99.37
35057,5943.42607421875,0.001,561934.68359375,455267,355260,0.01,12,4557,-4897.16852121,99.37
35080,5888.802001953125,0.001,571053.399609375,455367,355360,0.01,12,4558,-4930.653514920001,99.37
35099,5928.095947265625,0.001,361418.0861328125,455467,355460,0.01,12,4559,-4930.08534682,99.37
35124,5968.733203125,0.001,427677.8087890625,455567,355560,0.01,12,4560,-4965.961329250001,99.37
35144,5978.698388671875,0.001,638214.516796875,455667,355660,0.01,12,4561,-4959.2711098400005,99.37
35163,5939.65390625,0.001,722102.8212890625,455767,355760,0.01,12,4562,-4999.32967864,99.37
35181,5947.714111328125,0.001,405865.932421875,455867,355860,0.01,12,4563,-5008.254249930001,99.37
35198,5999.7896484375,0.001,412177.21953125,455967,355960,0.01,12,4564,-4942.53957934,99.37
35216,5858.609716796875,0.001,628360.432421875,456067,356060,0.01,12,4565,-4921.49015659,99.37
35231,5874.61845703125,0.001,701448.752734375,456167,356160,0.01,12,4566,-4881.76186465,99.37
35246,5972.206591796875,0.001,667155.22109375,456267,356260,0.01,12,4567,-4934.98534702,99.37
35265,5943.452294921875,0.001,503376.127734375,456367,356360,0.01,12,4568,-4981.77216953,99.37
35288,5967.77470703125,0.001,640179.315625,456467,356460,0.01,12,4569,-4974.834404499999,99.37
35307,5999.99912109375,0.001,646948.7103515625,456567,356560,0.01,12,4570,-4970.41247331,99.37
35324,5999.839453125,0.001,772311.666796875,456667,356660,0.01,12,4571,-4926.06969334,99.37
35340,5902.137744140625,0.001,497601.50078125,456767,356760,0.01,12,4572,-4872.908422369999,99.37
35366,5961.277294921875,0.001,494675.7509765625,456867,356860,0.01,12,4573,-4886.016563369999,99.37
35393,6009.141748046875,0.001,302785.9576171875,456967,356960,0.01,12,4574,-4853.998530589999,99.37
35412,5904.280224609375,0.001,748241.57265625,457067,357060,0.01,12,4575,-4833.60422277,99.37
35426,5954.04267578125,0.001,558945.42734375,457167,357160,0.01,12,4576,-4831.21163066,99.37
35451,5918.4146484375,0.001,641197.315234375,457267,357260,0.01,12,4577,-4823.57348164,99.37
35465,5928.61123046875,0.001,346102.53828125,457367,357360,0.01,12,4578,-4808.002532760001,99.37
35482,5933.04208984375,0.001,460700.174609375,457467,357460,0.01,12,4579,-4812.284532039999,99.37
35504,5890.29921875,0.001,675156.032421875,457567,357560,0.01,12,4580,-4861.750355689999,99.37
35523,5920.806640625,0.001,495598.2748046875,457667,357660,0.01,12,4581,-4845.58052127,99.37
35540,5937.8916015625,0.001,595367.82421875,457767,357760,0.01,12,4582,-4823.99365211,99.37
35559,5968.253857421875,0.001,536980.10859375,457867,357860,0.01,12,4583,-4824.47389907,99.37
35583,5911.468017578125,0.001,481925.101953125,457967,357960,0.01,12,4584,-4797.881480549999,99.37
35610,5967.53359375,0.001,615324.646484375,458067,358060,0.01,12,4585,-4746.33193297,99.37
35638,5986.4763671875,0.001,585957.59609375,458167,358160,0.01,12,4586,-4736.069330179999,99.37
35661,5902.129052734375,0.001,1039317.33515625,458267,358260,0.01,12,4587,-4736.17866966,99.37
35692,5980.013232421875,0.001,785928.555078125,458367,358360,0.01,12,4588,-4766.81508794,99.37
35718,5970.273291015625,0.001,590380.96484375,458467,358460,0.01,12,4589,-4714.864111790001,99.37
35740,5886.5267578125,0.001,537624.39375,458567,358560,0.01,12,4590,-4715.1746806500005,99.37
35758,5906.63984375,0.001,666031.5921875,458667,358660,0.01,12,4591,-4684.607285319999,99.37
35790,5952.58173828125,0.001,730187.505078125,458767,358760,0.01,12,4592,-4714.519020860001,99.37
35811,5992.674462890625,0.001,851752.369921875,458867,358860,0.01,12,4593,-4710.39634791,99.37
35841,5904.089208984375,0.001,499270.866796875,458967,358960,0.01,12,4594,-4699.05444927,99.37
35861,5968.300390625,0.001,762145.16953125,459067,359060,0.01,12,4595,-4713.20462703,99.37
35901,5927.00458984375,0.001,512986.626953125,459167,359160,0.01,12,4596,-4818.766843480001,99.37
35923,5900.0828125,0.001,718571.081640625,459267,359260,0.01,12,4597,-4794.06166177,99.37
35942,5997.104150390625,0.001,560985.866796875,459367,359360,0.01,12,4598,-4773.477131080001,99.37
35963,5889.881201171875,0.001,519837.3013671875,459467,359460,0.01,12,4599,-4788.235025610001,99.37
35989,5888.08818359375,0.001,782352.9634765625,459567,359560,0.01,12,4600,-4781.50261162,99.37
36021,5944.684912109375,0.001,416322.580078125,459667,359660,0.01,12,4601,-4788.80462762,99.37
36053,5914.92177734375,0.001,590340.7546875,459767,359760,0.01,12,4602,-4835.65671528,99.37
36079,5972.267041015625,0.001,376778.508984375,459867,359860,0.01,12,4603,-4845.980590120001,99.37
36101,5918.13837890625,0.001,522172.681640625,459967,359960,0.01,12,4604,-4862.10885151,99.37
36121,5887.85556640625,0.001,568595.6140625,460067,360060,0.01,12,4605,-4854.76647235,99.37
36136,6020.620068359375,0.001,683855.1734375,460167,360160,0.01,12,4606,-4880.6635989199995,99.37
36156,6016.606201171875,0.001,593535.609765625,460267,360260,0.01,12,4607,-4753.32087664,99.37
36189,5991.5078125,0.001,699533.4041015625,460367,360360,0.01,12,4608,-4682.3639435000005,99.37
36211,5992.46630859375,0.001,582320.1451171875,460467,360460,0.01,12,4609,-4733.97967704,99.37
