train/learning_rate,train/critic_loss,rollout/success rate,time/episodes,train/actor_loss,train/n_updates,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total timesteps,rollout/ep_len_mean
0.001,12233.884196472169,0.3,8539,761.4296691894531,755960,-367.9537138900001,28,26909,756061,79.25
0.001,7236.838543701172,0.3,8540,761.1996948242188,755980,-367.5072404400001,28,26915,756095,79.53
0.001,9644.99112854004,0.3,8541,764.8448364257813,756080,-365.7731539000001,28,26936,756195,79.53
0.001,12353.098852539062,0.3,8542,754.753515625,756180,-329.39931538999997,28,26949,756295,79.53
,,0.31,8543,,,-326.54232031,28,26950,756296,78.54
0.001,7977.206997680664,0.31,8544,766.5159423828125,756280,-327.47319248,28,26966,756396,78.54
0.001,9239.857235717773,0.31,8545,759.1673583984375,756380,-327.04351239,28,26979,756496,78.54
0.001,9763.823890686035,0.31,8546,761.5497863769531,756480,-321.78934363,28,26997,756596,78.54
0.001,10550.625234985351,0.32,8547,764.8134338378907,756520,-319.99306563000005,28,27002,756622,77.8
0.001,9769.966906738282,0.32,8548,762.5149353027343,756620,-323.52463676,28,27018,756722,77.8
0.001,10489.583724975586,0.33,8549,764.9647766113281,756640,-316.40439797,28,27023,756747,77.05
0.001,9070.016134643554,0.33,8550,763.2264038085938,756740,-315.60617211000005,27,27043,756847,77.05
0.001,10278.84666748047,0.32,8551,756.0664428710937,756840,-321.34308261,27,27059,756947,77.8
0.001,13183.080227661132,0.32,8552,757.0499328613281,756940,-332.36087887,27,27076,757047,77.8
0.001,11267.286730957032,0.31,8553,757.555615234375,757040,-335.01281208,27,27088,757147,78.79
0.001,7638.5524826049805,0.31,8554,761.283984375,757140,-326.68613182,27,27102,757247,78.79
,,0.31,8555,,,-326.75538773999995,27,27104,757255,78.84
0.001,11293.125756835938,0.31,8556,761.8940612792969,757240,-331.70863224999994,27,27117,757355,78.84
0.001,8068.758598327637,0.31,8557,752.3190185546875,757340,-331.70658786,27,27131,757455,78.84
0.001,9357.847805786132,0.31,8558,759.8259521484375,757440,-332.47656301,27,27155,757555,78.84
0.001,13445.679949951173,0.31,8559,757.1009033203125,757540,-326.89051815000005,27,27178,757655,78.84
0.001,12353.576818847656,0.31,8560,754.9983703613282,757640,-327.50583757,27,27192,757755,78.84
0.001,11185.251748657227,0.31,8561,755.4529418945312,757740,-325.19229758,27,27218,757855,78.84
0.001,10778.572879028321,0.31,8562,758.5892822265625,757840,-320.77501067000003,27,27235,757955,78.84
0.001,6545.139736938477,0.3,8563,756.2904907226563,757940,-324.91603481000004,27,27254,758055,79.25
0.001,6861.506031799317,0.3,8564,751.4168884277344,758040,-323.32004571,27,27268,758155,79.25
0.001,14510.294274902344,0.29,8565,759.3091369628906,758140,-326.49524260000004,27,27281,758255,79.94
0.001,8075.495739746094,0.29,8566,760.1994873046875,758240,-327.76465836999995,27,27300,758355,79.94
0.001,9268.754788208007,0.28,8567,758.2752258300782,758340,-333.25678526,27,27312,758455,80.86
0.001,9253.248014831543,0.28,8568,755.2722534179687,758360,-331.96727653999994,27,27315,758469,80.31
,,0.29,8569,,,-328.92813012,27,27317,758475,79.37
0.001,10411.233712768555,0.28,8570,751.3518371582031,758460,-331.57401506,27,27332,758575,79.52
0.001,7968.758935546875,0.27,8571,754.0761901855469,758560,-337.1278915299999,27,27352,758675,80.39
0.001,11784.847094726563,0.28,8572,746.9730773925781,758620,-337.3210328800001,27,27367,758739,80.03
0.001,6940.403063964844,0.29,8573,755.7938598632812,758660,-330.40420588999996,27,27373,758772,79.36
0.001,5933.841230773925,0.29,8574,752.7463928222656,758760,-329.9375043299999,27,27387,758872,79.36
,,0.3,8575,,,-323.75460923,27,27389,758880,78.44
0.001,7485.754563903809,0.3,8576,757.6674011230468,758860,-319.47782906000003,27,27410,758980,78.44
0.001,8890.860934448243,0.3,8577,754.54267578125,758960,-321.8917206,27,27426,759080,78.44
0.001,10514.994897460938,0.29,8578,751.4111328125,759060,-323.53432254999996,27,27444,759180,78.82
0.001,11683.369343566894,0.29,8579,751.6392272949219,759160,-321.24172652,27,27457,759280,78.82
0.001,7632.71025390625,0.29,8580,753.9734741210938,759260,-321.00724502,27,27470,759380,78.82
0.001,7030.8244552612305,0.29,8581,758.0808349609375,759360,-323.45782715,27,27490,759480,78.82
0.001,10157.32720489502,0.29,8582,755.9386413574218,759460,-317.95977397,27,27509,759580,78.82
0.001,7286.342094421387,0.29,8583,754.614794921875,759560,-315.22862537000003,27,27527,759680,78.82
0.001,7915.4089080810545,0.29,8584,749.0495971679687,759580,-315.22015334,27,27530,759693,78.89
0.001,7569.932328796387,0.3,8585,756.5858642578125,759600,-307.24360749000004,27,27535,759715,78.11
0.001,7348.759927368164,0.3,8586,759.5009521484375,759700,-305.65941779,27,27550,759815,78.11
0.001,8002.833883666992,0.3,8587,754.0803833007812,759720,-305.45222016,27,27552,759828,78.21
0.001,11267.689721679688,0.3,8588,753.9405151367188,759820,-306.50974312,27,27567,759928,78.21
,,0.31,8589,,,-299.73779543,27,27569,759940,77.33
0.001,7786.053921508789,0.31,8590,749.7779479980469,759920,-294.73202653000004,27,27586,760040,77.33
0.001,9685.094033813477,0.31,8591,755.281884765625,760020,-296.66964646,27,27604,760140,77.33
0.001,10025.190811157227,0.3,8592,754.10029296875,760120,-298.54768745,27,27625,760240,77.76
0.001,10982.729710388183,0.31,8593,742.8626037597656,760140,-294.95416399999993,27,27628,760250,76.86
0.001,13263.248147583008,0.31,8594,750.1036193847656,760240,-276.8298923,27,27649,760350,76.86
0.001,8317.585314941407,0.32,8595,752.8180053710937,760300,-271.43839565999997,27,27664,760412,76.48
0.001,8560.531372070312,0.31,8596,749.3571166992188,760400,-272.71553094,27,27685,760512,77.41
0.001,12801.276327514648,0.31,8597,751.5530456542969,760500,-269.73143033,27,27701,760612,77.41
0.001,11528.361218261718,0.31,8598,749.8934204101563,760540,-270.74590731,27,27706,760646,77.7
0.001,7567.196740722657,0.31,8599,757.9747131347656,760640,-271.71454686,27,27723,760746,77.7
0.001,8886.902487182617,0.3,8600,760.2748901367188,760740,-271.7948066,27,27738,760846,78.0
0.001,11659.627258300781,0.31,8601,749.4134948730468,760840,-268.06939452999995,27,27758,760941,77.95
0.001,9660.168081665039,0.31,8602,753.4132141113281,760940,-267.69172415,27,27775,761041,77.95
,,0.32,8603,,,-265.27833102999995,27,27776,761043,76.97
0.001,10200.196293640136,0.32,8604,752.005224609375,761040,-270.6255103,27,27795,761143,76.97
0.001,9097.911392211914,0.31,8605,753.5190002441407,761140,-275.5285490299999,27,27816,761243,77.83
0.001,7513.662768554687,0.32,8606,757.3747741699219,761160,-276.17238225,27,27820,761261,77.01
0.001,10742.666732788086,0.31,8607,751.956201171875,761260,-279.9192089,27,27835,761361,77.95
0.001,9917.272813415528,0.31,8608,754.7898071289062,761360,-281.28606694999996,27,27848,761461,77.95
0.001,10207.418994140626,0.31,8609,753.4022094726563,761460,-280.64903036,27,27864,761561,77.95
0.001,11843.639460754395,0.31,8610,748.5989562988282,761560,-276.72932872999996,27,27878,761661,77.95
0.001,13396.430606079102,0.31,8611,751.209375,761660,-278.57786916000003,27,27893,761761,77.95
0.001,10036.970822143554,0.3,8612,748.9617858886719,761760,-281.29853257999997,27,27912,761861,78.76
0.001,8115.627182006836,0.29,8613,750.9695983886719,761860,-284.15628384,27,27929,761961,79.46
0.001,9992.31681213379,0.28,8614,751.9553955078125,761960,-285.98005444,27,27948,762061,79.6
0.001,10996.203898620606,0.27,8615,752.5496948242187,762060,-290.26932052999996,27,27963,762161,80.58
0.001,9170.852700805664,0.27,8616,751.5315002441406,762160,-294.00086503,27,27984,762261,80.58
0.001,6210.272650146484,0.27,8617,746.3867614746093,762260,-295.42369497,27,27999,762361,80.58
0.001,6664.045164489746,0.28,8618,749.7515258789062,762280,-291.54183041999994,27,28005,762391,79.88
,,0.29,8619,,,-288.14094224999997,27,28007,762400,78.97
0.001,6240.950479125977,0.28,8620,757.4127014160156,762380,-290.67639951999996,27,28029,762500,79.71
0.001,9520.99783782959,0.29,8621,747.4260986328125,762400,-285.15992368999997,27,28034,762520,78.91
0.001,8715.834274291992,0.29,8622,747.6016784667969,762460,-289.18771735999997,27,28043,762566,79.03
0.001,9641.468338012695,0.29,8623,747.6872741699219,762560,-287.82628847,27,28060,762666,79.03
0.001,6909.629061889648,0.28,8624,753.3209045410156,762660,-289.82169937000003,27,28075,762766,79.71
0.001,11182.523406982422,0.29,8625,744.0923461914062,762740,-286.52170885,27,28094,762849,79.54
0.001,7819.890998840332,0.29,8626,750.3629760742188,762840,-282.32330333,27,28114,762949,79.54
0.001,10457.32610015869,0.3,8627,752.9448486328125,762900,-278.28809013999995,27,28123,763005,79.1
,,0.3,8628,,,-278.68032112,27,28125,763013,78.96
0.001,9135.729341125489,0.31,8629,746.1992980957032,762920,-274.69310753999997,27,28129,763035,78.18
0.001,6475.528669738769,0.31,8630,749.283203125,763020,-272.3117117,27,28143,763135,78.18
0.001,7710.363623046875,0.3,8631,757.6102111816406,763120,-275.62482787,27,28156,763235,78.92
0.001,9648.763771057129,0.29,8632,751.0322204589844,763220,-284.69812939,27,28180,763335,79.72
0.001,8401.170683288574,0.28,8633,749.4503723144531,763320,-289.23116110999996,27,28196,763435,79.74
0.001,8909.676376342773,0.28,8634,747.9129821777344,763420,-285.06430028,27,28214,763535,79.74
0.001,9747.90944519043,0.28,8635,744.9731750488281,763520,-288.57509868000005,27,28232,763635,79.74
0.001,10364.265463256836,0.28,8636,744.901708984375,763620,-290.42510062,27,28246,763735,79.74
0.001,11304.28931274414,0.29,8637,749.2678100585938,763700,-290.56610311000003,27,28258,763803,79.42
0.001,9205.442010498047,0.29,8638,747.7850463867187,763800,-292.01972333,27,28276,763903,79.42
,,0.3,8639,,,-289.62489371,27,28280,763919,78.58
0.001,13352.735708618164,0.3,8640,747.8199829101562,763820,-290.45217002,27,28282,763930,78.35
,,0.31,8641,,,-286.84566581,27,28284,763935,77.4
0.001,8156.064138793945,0.31,8642,754.3146850585938,763920,-282.52313992,26,28299,764035,77.4
0.001,8465.615763854981,0.3,8643,746.7666809082032,764020,-285.28928549000005,26,28313,764135,78.39
0.001,10853.324969482423,0.3,8644,748.9402709960938,764120,-284.72173022000004,26,28332,764235,78.39
0.001,13061.963659667968,0.31,8645,746.8393371582031,764160,-279.50867674999995,26,28337,764263,77.67
0.001,9652.7201171875,0.31,8646,747.0862854003906,764260,-280.60934838,26,28354,764363,77.67
0.001,10109.218399047852,0.31,8647,735.6665344238281,764320,-280.50182581,26,28367,764439,78.17
0.001,12692.131365966798,0.31,8648,737.5191955566406,764420,-275.39183879999996,26,28387,764539,78.17
0.001,8143.074865722656,0.3,8649,744.2076477050781,764520,-278.91646634999995,26,28400,764639,78.92
0.001,10456.47198791504,0.31,8650,742.0193664550782,764580,-276.84160897,26,28409,764687,78.4
0.001,11563.528259277344,0.31,8651,746.22392578125,764680,-272.85511263999996,26,28423,764787,78.4
0.001,9074.247804260254,0.31,8652,743.7550476074218,764780,-264.7254985,26,28441,764887,78.4
0.001,9830.014926147462,0.32,8653,747.5803588867187,764820,-262.15501159999997,26,28451,764936,77.89
0.001,10484.47680053711,0.32,8654,740.727294921875,764920,-263.05452397,26,28467,765036,77.89
0.001,6960.311822509766,0.31,8655,746.9452087402344,765020,-265.46150699000003,26,28483,765136,78.81
0.001,10986.699053955079,0.31,8656,746.162451171875,765120,-267.95570427999996,26,28502,765236,78.81
0.001,10659.57451171875,0.31,8657,743.6419006347656,765220,-268.36431018999997,26,28520,765336,78.81
0.001,8446.484725952148,0.31,8658,748.1406860351562,765320,-268.21471231,26,28538,765436,78.81
0.001,9220.294287109375,0.32,8659,747.994970703125,765420,-262.71845579999996,26,28553,765532,78.77
0.001,8175.9564010620115,0.32,8660,744.0913635253906,765520,-266.97993474,26,28570,765632,78.77
0.001,13272.785635375976,0.32,8661,744.5132263183593,765620,-268.18011913999993,26,28589,765732,78.77
0.001,7447.758451843261,0.32,8662,744.1183654785157,765720,-271.70966949999996,26,28605,765832,78.77
0.001,8855.185592651367,0.32,8663,745.6156066894531,765820,-272.55300186999995,26,28620,765932,78.77
0.001,11550.97110900879,0.33,8664,747.76376953125,765860,-270.06861879,26,28626,765967,78.12
0.001,7634.34528503418,0.33,8665,743.3380310058594,765960,-269.54387068999995,26,28642,766067,78.12
0.001,9652.086169433594,0.33,8666,743.3987182617187,766060,-268.26908559,26,28656,766167,78.12
0.001,7654.410414123535,0.34,8667,744.1989135742188,766080,-262.40073043999996,26,28659,766185,77.3
0.001,9483.223565673828,0.33,8668,738.4900939941406,766180,-268.04996248,26,28677,766285,78.16
0.001,6859.353872680664,0.32,8669,743.1814880371094,766280,-270.4163977,26,28697,766385,79.1
0.001,14536.98673095703,0.32,8670,739.9842834472656,766380,-272.33015608,26,28714,766485,79.1
0.001,7533.7375015258785,0.32,8671,740.2925903320313,766480,-270.80255729,26,28733,766585,79.1
0.001,5703.856945800781,0.31,8672,743.2339721679688,766580,-275.23543555,26,28751,766685,79.46
0.001,10028.132089233399,0.3,8673,739.5401794433594,766680,-277.55294731999993,26,28772,766785,80.13
0.001,6623.216345214843,0.3,8674,742.1313903808593,766780,-280.2634248499999,26,28786,766885,80.13
0.001,9283.258898925782,0.29,8675,743.492333984375,766880,-281.33915249999995,26,28800,766985,81.05
0.001,10732.090258789063,0.3,8676,745.2053894042969,766900,-280.56577904,26,28805,767010,80.3
0.001,10867.734237670898,0.31,8677,735.4575866699219,766920,-276.02814306,26,28808,767029,79.49
0.001,6251.464132690429,0.31,8678,745.3017578125,767020,-275.31954727,26,28825,767129,79.49
0.001,9955.79295654297,0.31,8679,737.5232666015625,767120,-277.97617848,26,28842,767229,79.49
0.001,7068.847904968262,0.31,8680,744.7106994628906,767220,-275.62833371,26,28860,767329,79.49
0.001,5964.256820678711,0.32,8681,744.9877258300781,767320,-274.1929982,26,28877,767428,79.48
0.001,9868.668167114258,0.32,8682,745.1272766113282,767420,-276.13344996,26,28894,767528,79.48
0.001,9747.934089660645,0.32,8683,738.0003540039063,767520,-280.86587715999997,26,28909,767628,79.48
0.001,10274.302990722656,0.31,8684,737.6619995117187,767620,-285.36682192000006,26,28923,767728,80.35
0.001,9131.296524047852,0.3,8685,741.1015319824219,767720,-287.32436501,26,28941,767828,81.13
0.001,10299.227182006836,0.3,8686,736.9711303710938,767820,-285.68549588,26,28956,767928,81.13
0.001,12125.607748413086,0.3,8687,744.3108337402343,767880,-285.70518232,26,28966,767983,81.55
0.001,6505.3654510498045,0.31,8688,740.15439453125,767900,-279.01252414000004,26,28972,768011,80.83
0.001,9585.160795593261,0.3,8689,740.0471862792969,768000,-282.88048583,26,28990,768111,81.71
0.001,8751.383322143554,0.3,8690,741.1210388183594,768100,-282.85338424,26,29005,768211,81.71
0.001,11173.75417022705,0.3,8691,738.6662170410157,768200,-283.27773934,26,29020,768311,81.71
0.001,9630.555256652831,0.31,8692,740.7425537109375,768240,-281.33556882,26,29028,768347,81.07
0.001,14371.4690826416,0.3,8693,734.2210571289063,768340,-288.98194901,26,29043,768447,81.97
0.001,8537.459368896485,0.3,8694,741.3560241699219,768440,-292.02119768,26,29063,768547,81.97
,,0.3,8695,,,-292.30384391,26,29067,768558,81.46
0.001,7953.018637084961,0.3,8696,739.9712524414062,768540,-294.61916936,26,29090,768658,81.46
0.001,8873.235522460938,0.3,8697,735.7827941894532,768640,-292.70566475,26,29116,768758,81.46
0.001,9299.754150390625,0.29,8698,736.2557861328125,768740,-293.81589168,26,29137,768858,82.12
0.001,10674.004888916015,0.29,8699,737.4581787109375,768840,-300.06025353,26,29156,768958,82.12
0.001,9964.288381958007,0.29,8700,740.3865478515625,768940,-301.48177641,26,29173,769058,82.12
0.001,10338.765115356446,0.29,8701,740.6239868164063,768960,-299.86030553000006,26,29175,769066,81.25
,,0.3,8702,,,-294.92332567,26,29177,769073,80.32
0.001,10970.378204345703,0.3,8703,737.1614196777343,769000,-294.5487607300001,26,29185,769104,80.61
0.001,6970.521548461914,0.3,8704,734.0566650390625,769100,-288.73693286,26,29206,769204,80.61
0.001,8529.124566650391,0.3,8705,742.909619140625,769200,-287.54594323000003,26,29221,769304,80.61
0.001,8231.095173645019,0.29,8706,730.2140930175781,769300,-286.40905071000003,26,29240,769404,81.43
0.001,8527.302824401855,0.29,8707,741.5553833007813,769400,-286.06332269,26,29252,769504,81.43
,,0.3,8708,,,-282.66394185999997,26,29254,769513,80.52
0.001,5778.606201171875,0.31,8709,740.3491943359375,769440,-281.5408236,26,29263,769554,79.93
0.001,12414.138424682616,0.32,8710,737.3222106933594,769460,-280.0633394299999,26,29265,769561,79.0
0.001,7105.726815795899,0.32,8711,740.3101379394532,769560,-278.71143815999994,26,29280,769661,79.0
,,0.33,8712,,,-275.82440762,26,29283,769672,78.11
0.001,12826.740188598633,0.33,8713,747.0487365722656,769660,-280.34598344,26,29296,769772,78.11
0.001,10846.616264343262,0.34,8714,730.6946105957031,769760,-277.23212989,26,29310,769866,78.05
0.001,8055.530111694336,0.34,8715,738.231494140625,769860,-290.45679342999995,26,29329,769966,78.05
0.001,9698.153134155273,0.35,8716,733.1370422363282,769880,-287.93206327999997,26,29333,769982,77.21
0.001,9008.296463012695,0.35,8717,743.2088134765625,769980,-286.68136133,26,29353,770082,77.21
0.001,9967.384576416016,0.35,8718,738.6318237304688,770020,-286.81924839,26,29365,770140,77.49
0.001,8093.993899536133,0.35,8719,743.1399475097656,770120,-285.0287860600001,26,29379,770231,78.31
0.001,8295.797973632812,0.35,8720,741.0643798828125,770220,-285.15032051000003,26,29393,770331,78.31
0.001,6464.23747253418,0.34,8721,740.5924133300781,770320,-290.64070261000006,26,29414,770431,79.11
0.001,7000.679071044922,0.33,8722,738.8734619140625,770420,-287.22287945,26,29432,770531,79.65
0.001,9057.408828735352,0.33,8723,736.5207275390625,770520,-285.07681259000003,26,29455,770631,79.65
,,0.34,8724,,,-282.78282758999995,26,29456,770634,78.68
0.001,10190.333352661133,0.33,8725,735.4995910644532,770620,-285.37999969,26,29471,770734,78.85
0.001,9317.899111938477,0.33,8726,734.76376953125,770720,-286.21953110000004,26,29485,770834,78.85
0.001,10317.141772460938,0.32,8727,733.8208129882812,770820,-288.31055692000007,26,29503,770934,79.29
0.001,8929.681674194337,0.31,8728,736.5702209472656,770920,-293.17532352000006,26,29516,771034,80.21
0.001,11487.456872558594,0.3,8729,731.1320068359375,771020,-296.57648555,26,29538,771134,80.99
0.001,10379.532403564453,0.31,8730,738.6120422363281,771040,-292.95227534,26,29541,771143,80.08
0.001,8224.529760742187,0.31,8731,740.967041015625,771140,-292.35930876000003,26,29554,771243,80.08
,,0.32,8732,,,-283.36596589,26,29556,771253,79.18
0.001,7809.522451782226,0.32,8733,741.4603149414063,771240,-280.81723175,26,29568,771353,79.18
0.001,10816.988998413086,0.33,8734,734.2037292480469,771260,-277.16192902,26,29570,771364,78.29
0.001,11058.12774810791,0.34,8735,738.6420654296875,771280,-266.45086274,26,29574,771382,77.47
0.001,12003.845162963868,0.34,8736,730.2854614257812,771380,-263.90953432,26,29588,771482,77.47
0.001,9450.90260925293,0.33,8737,733.4802734375,771480,-261.66787054,26,29606,771582,77.79
,,0.34,8738,,,-259.35379275,26,29608,771585,76.82
0.001,10741.91891784668,0.33,8739,730.9231201171875,771580,-261.87896073,26,29623,771685,77.66
0.001,9122.1657913208,0.33,8740,741.1842590332031,771620,-261.31449947,26,29629,771721,77.91
0.001,9676.903771972657,0.32,8741,739.0565368652344,771720,-263.77337449,26,29644,771821,78.86
0.001,9356.477117919922,0.32,8742,736.6959594726562,771820,-267.65536532,26,29656,771921,78.86
0.001,6308.57721862793,0.32,8743,739.7994567871094,771920,-268.48559192999994,26,29675,772021,78.86
,,0.33,8744,,,-265.41518336999997,26,29677,772029,77.94
0.001,11049.276724243164,0.33,8745,740.71494140625,771940,-265.99371429999997,26,29681,772046,77.83
0.001,7415.860610961914,0.33,8746,737.8312438964844,772040,-264.45740245,26,29697,772146,77.83
,,0.33,8747,,,-264.48558678999996,25,29699,772154,77.15
0.001,7322.9947509765625,0.33,8748,738.6597106933593,772140,-264.56431465,25,29716,772254,77.15
0.001,7084.243031311035,0.33,8749,739.4365905761719,772240,-265.85431752,25,29735,772354,77.15
0.001,7534.449133300781,0.32,8750,732.9773864746094,772340,-274.22900577,25,29756,772454,77.67
0.001,8754.86467590332,0.32,8751,742.6704956054688,772440,-276.54286249,25,29774,772554,77.67
0.001,5500.531442260743,0.32,8752,739.3633728027344,772540,-275.46538253999995,25,29797,772654,77.67
0.001,8159.38618774414,0.31,8753,741.8272094726562,772640,-274.51047216,25,29811,772754,78.18
0.001,9799.714721679688,0.31,8754,741.0259155273437,772740,-272.78539051999996,25,29824,772854,78.18
0.001,8754.237574768067,0.31,8755,741.4157043457031,772840,-270.925124,25,29837,772954,78.18
0.001,9931.684422302245,0.32,8756,727.9215270996094,772860,-263.70562524999997,25,29840,772964,77.28
0.001,7487.590380859375,0.32,8757,734.723388671875,772960,-264.51848428,25,29858,773064,77.28
0.001,9183.842515563965,0.32,8758,739.9422790527344,773060,-268.26663679000006,25,29876,773164,77.28
0.001,12413.283557128907,0.31,8759,738.9477172851563,773160,-268.43337325000005,25,29890,773264,77.32
,,0.32,8760,,,-260.57430301,25,29892,773273,76.41
0.001,9823.785772705078,0.32,8761,728.6852416992188,773260,-259.90618485000005,25,29909,773373,76.41
0.001,10132.585607910156,0.33,8762,731.7204711914062,773340,-254.70389242999997,25,29927,773453,76.21
0.001,11270.716180419922,0.33,8763,741.5162414550781,773440,-254.88029416999998,25,29952,773553,76.21
,,0.33,8764,,,-254.91611839,25,29954,773560,75.93
0.001,10085.678527832031,0.33,8765,741.1876159667969,773540,-257.02866506,25,29968,773660,75.93
0.001,12932.153048706055,0.33,8766,723.8537780761719,773640,-256.05149534,25,29985,773760,75.93
0.001,10377.905596923829,0.32,8767,735.9186401367188,773740,-259.7101647,25,30004,773860,76.75
0.001,9614.647814941407,0.32,8768,730.100048828125,773840,-253.44006752,25,30020,773960,76.75
0.001,10223.832070922852,0.32,8769,736.3529846191407,773940,-252.75676535,25,30040,774060,76.75
0.001,10086.081509399413,0.32,8770,726.6173889160157,774040,-250.39987875,25,30056,774160,76.75
0.001,9273.664236450195,0.33,8771,736.1396057128907,774080,-247.34676148,25,30060,774183,75.98
0.001,11636.946731567383,0.33,8772,736.8971862792969,774180,-249.21578134,25,30080,774283,75.98
0.001,8924.016165161132,0.33,8773,732.4923095703125,774280,-249.71192921000002,25,30104,774383,75.98
0.001,5930.824491882324,0.33,8774,740.8564453125,774380,-249.01059428,25,30121,774483,75.98
0.001,7731.113975524902,0.33,8775,740.8522583007813,774480,-249.36616616,25,30140,774583,75.98
0.001,12988.15419921875,0.33,8776,725.8104431152344,774520,-249.73086544999998,25,30147,774623,76.13
0.001,6817.796466064453,0.32,8777,733.17197265625,774620,-255.94069108999997,25,30160,774723,76.94
,,0.33,8778,,,-254.54417533999992,25,30162,774727,75.98
,,0.34,8779,,,-250.90981768999995,25,30163,774733,75.04
,,0.35,8780,,,-250.71012576,25,30165,774739,74.1
0.001,12069.051795959473,0.34,8781,726.6330139160157,774720,-245.22877006,25,30182,774839,74.11
0.001,7444.7014831542965,0.34,8782,736.1926940917969,774820,-245.08415130999998,25,30196,774939,74.11
0.001,7238.573977661133,0.34,8783,731.0276489257812,774920,-243.77259491000004,25,30215,775039,74.11
0.001,6519.197402954102,0.34,8784,734.9134033203125,775020,-239.31585023,25,30228,775139,74.11
0.001,10233.230415344238,0.34,8785,730.4081604003907,775120,-244.53625855,25,30247,775239,74.11
0.001,8926.057504272461,0.35,8786,736.8963134765625,775160,-240.43475234999997,25,30254,775277,73.49
0.001,7670.456687927246,0.35,8787,729.9832397460938,775180,-240.66685875,25,30256,775287,73.04
0.001,3477.7054595947266,0.35,8788,736.2603393554688,775200,-241.02257316999996,25,30262,775315,73.04
0.001,9744.38119506836,0.36,8789,730.2490173339844,775280,-239.30163828999997,25,30275,775384,72.73
0.001,9473.721270751954,0.36,8790,727.7107666015625,775380,-240.49507237999998,25,30293,775484,72.73
0.001,11231.948825073243,0.36,8791,728.2085144042969,775480,-240.43235338999995,25,30311,775584,72.73
0.001,7860.134609985352,0.35,8792,733.4830139160156,775580,-243.01825681,25,30330,775684,73.37
0.001,12647.920260620118,0.35,8793,730.8940856933593,775680,-244.98461005,25,30345,775784,73.37
0.001,10220.269662475586,0.36,8794,737.1283386230468,775700,-239.88195143999997,25,30352,775815,72.68
0.001,10602.85626525879,0.36,8795,728.5217224121094,775720,-239.56443247999997,25,30354,775821,72.63
0.001,11316.18514099121,0.36,8796,727.0756103515625,775820,-240.14804382999998,25,30372,775921,72.63
0.001,10312.916757202149,0.36,8797,727.356494140625,775920,-240.1340603,25,30387,776021,72.63
0.001,6885.351574707031,0.36,8798,731.0261047363281,776020,-242.51212346,25,30411,776121,72.63
0.001,9538.557385253906,0.36,8799,727.8255004882812,776120,-235.34290439,25,30429,776221,72.63
0.001,9205.127059936523,0.36,8800,736.4294921875,776220,-237.54086956000003,25,30452,776321,72.63
0.001,9004.970947265625,0.35,8801,737.6649597167968,776320,-236.52173721,25,30466,776421,73.55
0.001,12885.29849243164,0.35,8802,736.2077575683594,776380,-235.77712082000002,25,30479,776482,74.09
0.001,10127.216793823241,0.34,8803,727.5112426757812,776480,-249.40602062000002,25,30499,776582,74.78
0.001,13218.47706298828,0.34,8804,731.2149475097656,776580,-248.95222969000005,25,30514,776682,74.78
,,0.35,8805,,,-245.30061247,25,30516,776690,73.86
0.001,7292.088735961914,0.35,8806,731.32919921875,776680,-245.19803686,25,30534,776790,73.86
0.001,9560.188970947265,0.36,8807,731.2830261230469,776740,-243.99061365999998,25,30547,776855,73.51
0.001,12002.241201782226,0.36,8808,722.887548828125,776780,-244.11270878,25,30555,776890,73.77
0.001,11866.098254394532,0.36,8809,728.1276000976562,776820,-244.40710826999995,25,30563,776925,73.71
0.001,9934.85410003662,0.35,8810,735.7459655761719,776920,-249.73844542999996,25,30582,777025,74.64
0.001,9574.593624877929,0.35,8811,726.1633422851562,777020,-249.66341058999998,25,30604,777125,74.64
0.001,8121.378637695312,0.34,8812,733.2625061035156,777120,-263.00010665,25,30626,777225,75.53
0.001,9041.697030639649,0.35,8813,731.7768005371094,777180,-254.75271319,25,30639,777299,75.27
0.001,5134.29956665039,0.34,8814,733.315087890625,777280,-257.44401482,25,30657,777399,75.33
0.001,7242.567364501953,0.34,8815,732.8322021484375,777380,-244.96757936000003,25,30676,777499,75.33
0.001,10127.14266052246,0.33,8816,736.4412780761719,777480,-248.80118148000003,25,30693,777599,76.17
0.001,11983.199768066406,0.34,8817,733.8665100097656,777500,-245.89844674999998,25,30695,777606,75.24
0.001,10313.976461791992,0.33,8818,734.6942504882812,777600,-247.12554346999997,25,30711,777706,75.66
0.001,11243.130975341797,0.32,8819,734.3517822265625,777700,-251.02071765999997,25,30729,777806,75.75
0.001,6908.303634643555,0.32,8820,736.8307556152344,777800,-252.56170334,25,30745,777906,75.75
0.001,14695.959997558593,0.32,8821,728.3919982910156,777900,-248.80067057000005,25,30765,778006,75.75
0.001,5606.920169067383,0.32,8822,739.1394897460938,778000,-252.20738051,25,30781,778106,75.75
0.001,8983.785626220702,0.33,8823,735.3291748046875,778020,-249.86067448999998,25,30785,778126,74.95
0.001,8358.711575317382,0.32,8824,739.2774841308594,778120,-255.93628456000002,25,30799,778226,75.92
0.001,7575.841802978515,0.32,8825,731.1260864257813,778220,-251.60571714000005,25,30814,778326,75.92
0.001,8360.842810058593,0.32,8826,741.2327697753906,778320,-248.45914062000003,25,30836,778426,75.92
