rollout/success rate,time/time_elapsed,rollout/ep_len_mean,time/total timesteps,time/episodes,time/fps,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss
0.0,56472,100.0,172600,1726,3,-6054.504539059999,0.001,72580,622468.709375,5788.223193359375
0.0,56514,100.0,172700,1727,3,-6113.69317595,0.001,72680,697821.8171875,5670.805908203125
0.0,56541,100.0,172800,1728,3,-6151.52316181,0.001,72780,448156.7109375,5702.212890625
0.0,56576,100.0,172900,1729,3,-6184.625286059999,0.001,72880,556057.315625,5752.689013671875
0.0,56606,100.0,173000,1730,3,-6123.179402859999,0.001,72980,610596.140625,5632.723046875
0.0,56631,100.0,173100,1731,3,-6054.702062199999,0.001,73080,606721.1953125,5678.67783203125
0.0,56656,100.0,173200,1732,3,-6014.983803509999,0.001,73180,542621.721875,5632.701806640625
0.0,56680,100.0,173300,1733,3,-6006.881523029999,0.001,73280,466643.36640625,5719.997705078125
0.0,56706,100.0,173400,1734,3,-5983.085919969999,0.001,73380,600843.9265625,5707.514990234375
0.0,56732,100.0,173500,1735,3,-6008.46100929,0.001,73480,499574.66171875,5832.395849609375
0.0,56761,100.0,173600,1736,3,-5979.50642666,0.001,73580,669669.28828125,5696.893359375
0.0,56784,100.0,173700,1737,3,-5956.502682960001,0.001,73680,551276.79296875,5719.201611328125
0.0,56812,100.0,173800,1738,3,-5907.03549469,0.001,73780,679924.17890625,5686.1736328125
0.0,56835,100.0,173900,1739,3,-5877.513246119999,0.001,73880,469683.923046875,5623.14208984375
0.0,56866,100.0,174000,1740,3,-5839.542628629999,0.001,73980,485157.11875,5667.40888671875
0.0,56894,100.0,174100,1741,3,-5869.31466653,0.001,74080,449545.86328125,5666.1904296875
0.0,56925,100.0,174200,1742,3,-5913.902286930001,0.001,74180,497359.676953125,5792.00693359375
0.0,56955,100.0,174300,1743,3,-5938.115029520001,0.001,74280,700088.12265625,5716.032861328125
0.0,56992,100.0,174400,1744,3,-5915.942253040001,0.001,74380,588374.284375,5760.64853515625
0.0,57017,100.0,174500,1745,3,-5869.3132975299995,0.001,74480,447665.2875,5819.921630859375
0.0,57057,100.0,174600,1746,3,-5870.37079858,0.001,74580,394513.3234375,5745.792041015625
0.0,57083,100.0,174700,1747,3,-5898.168073909998,0.001,74680,523731.11484375,5787.431982421875
0.0,57106,100.0,174800,1748,3,-5903.638520119999,0.001,74780,412864.1015625,5774.97412109375
0.0,57135,100.0,174900,1749,3,-5924.9291309499995,0.001,74880,577546.99140625,5698.02880859375
0.0,57158,100.0,175000,1750,3,-5880.44332344,0.001,74980,666634.74375,5737.63369140625
0.0,57187,100.0,175100,1751,3,-5899.62279819,0.001,75080,534673.56015625,5776.00615234375
0.0,57223,100.0,175200,1752,3,-5907.424190670001,0.001,75180,395150.0328125,5855.9494140625
0.0,57250,100.0,175300,1753,3,-5978.361281800001,0.001,75280,901750.46328125,5630.310400390625
0.0,57280,100.0,175400,1754,3,-6014.543428920001,0.001,75380,734720.18515625,5776.876904296875
0.0,57309,100.0,175500,1755,3,-5973.66598111,0.001,75480,581826.61953125,5789.555517578125
0.0,57335,100.0,175600,1756,3,-5946.530258440001,0.001,75580,516278.04296875,5739.5017578125
0.0,57361,100.0,175700,1757,3,-5932.040209469999,0.001,75680,542943.209375,5847.30263671875
0.0,57383,100.0,175800,1758,3,-5976.09646066,0.001,75780,565789.3125,5781.11416015625
0.0,57408,100.0,175900,1759,3,-5983.15786007,0.001,75880,514491.53359375,5771.459375
0.0,57434,100.0,176000,1760,3,-5884.0041427900005,0.001,75980,387998.610546875,5844.84990234375
0.0,57457,100.0,176100,1761,3,-5875.26877742,0.001,76080,439549.715625,5851.818310546875
0.0,57483,100.0,176200,1762,3,-5880.51282797,0.001,76180,425326.21953125,5769.8060546875
0.0,57512,100.0,176300,1763,3,-5848.35339394,0.001,76280,581479.28671875,5667.996435546875
0.0,57535,100.0,176400,1764,3,-5758.417728910001,0.001,76380,497336.2515625,5790.285595703125
0.0,57560,100.0,176500,1765,3,-5710.81280804,0.001,76480,638890.143359375,5816.5048828125
0.0,57584,100.0,176600,1766,3,-5725.70517795,0.001,76580,481253.80703125,5711.531005859375
0.0,57611,100.0,176700,1767,3,-5688.727569810001,0.001,76680,459051.81796875,5779.288623046875
0.0,57639,100.0,176800,1768,3,-5690.161063730001,0.001,76780,600300.315625,5913.72763671875
0.0,57668,100.0,176900,1769,3,-5698.39318006,0.001,76880,618271.15,5875.106298828125
0.0,57697,100.0,177000,1770,3,-5698.618096159999,0.001,76980,525069.27578125,5818.772119140625
0.0,57723,100.0,177100,1771,3,-5712.87837758,0.001,77080,740302.4953125,5819.36767578125
0.0,57750,100.0,177200,1772,3,-5715.798235550002,0.001,77180,514087.8390625,5799.950927734375
0.0,57775,100.0,177300,1773,3,-5732.8926151,0.001,77280,778234.60703125,5880.759228515625
0.0,57800,100.0,177400,1774,3,-5703.577723630001,0.001,77380,584159.48671875,5928.372509765625
0.0,57828,100.0,177500,1775,3,-5749.339431410001,0.001,77480,477966.284765625,5916.791943359375
0.0,57853,100.0,177600,1776,3,-5686.808712620001,0.001,77580,762814.1484375,5860.07119140625
0.0,57883,100.0,177700,1777,3,-5690.226110799999,0.001,77680,554579.57265625,5684.024755859375
0.0,57915,100.0,177800,1778,3,-5655.56216585,0.001,77780,697897.25703125,5834.291455078125
0.0,57939,100.0,177900,1779,3,-5659.556463949999,0.001,77880,536886.4171875,5779.980078125
0.0,57966,100.0,178000,1780,3,-5634.257455909999,0.001,77980,537916.80859375,5883.225390625
0.0,57996,100.0,178100,1781,3,-5632.813653770001,0.001,78080,508199.5671875,5810.37529296875
0.0,58023,100.0,178200,1782,3,-5637.056501870001,0.001,78180,658907.965234375,5871.543310546875
0.0,58049,100.0,178300,1783,3,-5616.069457870001,0.001,78280,905138.6203125,5874.0580078125
0.0,58081,100.0,178400,1784,3,-5668.0610399199995,0.001,78380,839600.16875,5804.3052734375
0.0,58110,100.0,178500,1785,3,-5695.3419596700005,0.001,78480,416656.0078125,5780.310888671875
0.0,58147,100.0,178600,1786,3,-5688.014832720001,0.001,78580,613792.94453125,5934.310888671875
0.0,58174,100.0,178700,1787,3,-5629.532744970001,0.001,78680,540260.95234375,5908.223681640625
0.0,58200,100.0,178800,1788,3,-5706.743242500001,0.001,78780,528003.35078125,5870.107177734375
0.0,58235,100.0,178900,1789,3,-5759.7970375099985,0.001,78880,687462.31953125,5781.133154296875
0.0,58260,100.0,179000,1790,3,-5776.640991529999,0.001,78980,628262.36484375,5922.58818359375
0.0,58292,100.0,179100,1791,3,-5859.758563769999,0.001,79080,514502.88046875,5882.283349609375
0.0,58321,100.0,179200,1792,3,-5800.176935869999,0.001,79180,704633.7,5807.329296875
0.0,58348,100.0,179300,1793,3,-5779.538098370001,0.001,79280,351311.18125,5921.345703125
0.0,58374,100.0,179400,1794,3,-5780.146500190001,0.001,79380,534245.43515625,5868.9607421875
0.0,58400,100.0,179500,1795,3,-5784.29224771,0.001,79480,443796.21640625,5891.358251953125
0.0,58430,100.0,179600,1796,3,-5823.21712711,0.001,79580,701229.79296875,5845.5224609375
0.0,58463,100.0,179700,1797,3,-5873.961792059999,0.001,79680,723409.5265625,5725.13349609375
0.0,58501,100.0,179800,1798,3,-5891.2329779,0.001,79780,400880.516015625,5825.65087890625
0.0,58523,100.0,179900,1799,3,-5900.734697019999,0.001,79880,810792.96796875,5849.737841796875
0.0,58559,100.0,180000,1800,3,-5893.10137794,0.001,79980,789645.6828125,5915.6396484375
0.0,58585,100.0,180100,1801,3,-5928.59289577,0.001,80080,622640.98359375,5946.264990234375
0.0,58619,100.0,180200,1802,3,-5925.541379490001,0.001,80180,436475.78828125,5843.194873046875
0.0,58647,100.0,180300,1803,3,-5914.715974080001,0.001,80280,592824.080859375,5828.2890625
0.0,58678,100.0,180400,1804,3,-5921.7431592600005,0.001,80380,496784.27421875,5889.411474609375
0.0,58702,100.0,180500,1805,3,-5966.763537840002,0.001,80480,519997.07578125,5852.287548828125
0.0,58732,100.0,180600,1806,3,-5977.822919499999,0.001,80580,633944.753125,5960.7515625
0.0,58763,100.0,180700,1807,3,-5985.320267630002,0.001,80680,435212.2515625,5868.875244140625
0.0,58794,100.0,180800,1808,3,-5960.648680170001,0.001,80780,720672.63046875,5896.39501953125
0.0,58817,100.0,180900,1809,3,-5929.471196000002,0.001,80880,353085.71796875,5897.04462890625
0.0,58841,100.0,181000,1810,3,-5912.393191890002,0.001,80980,628586.1953125,5841.477490234375
0.0,58866,100.0,181100,1811,3,-5906.222625750001,0.001,81080,498660.79375,5944.1560546875
0.0,58896,100.0,181200,1812,3,-5921.364127510002,0.001,81180,589618.19375,5816.515869140625
0.0,58924,100.0,181300,1813,3,-5872.6971638899995,0.001,81280,525232.45546875,5952.600634765625
0.0,58953,100.0,181400,1814,3,-5778.273786380001,0.001,81380,492741.35234375,5800.026904296875
0.0,58982,100.0,181500,1815,3,-5772.800982280001,0.001,81480,521461.79375,5907.438330078125
0.0,59015,100.0,181600,1816,3,-5759.24643947,0.001,81580,539662.334375,5965.866650390625
0.0,59047,100.0,181700,1817,3,-5803.838559440001,0.001,81680,628497.6078125,5888.61142578125
0.0,59076,100.0,181800,1818,3,-5816.533432180001,0.001,81780,718409.57734375,5834.17978515625
0.0,59107,100.0,181900,1819,3,-5828.2474871,0.001,81880,460924.32578125,5905.365087890625
0.0,59134,100.0,182000,1820,3,-5817.297308000001,0.001,81980,543503.45625,5907.8669921875
0.0,59151,100.0,182100,1821,3,-5786.95333114,0.001,82080,464291.228125,5933.2412109375
0.0,59190,100.0,182200,1822,3,-5778.423092080001,0.001,82180,451123.6328125,5935.119287109375
0.0,59213,100.0,182300,1823,3,-5784.99350356,0.001,82280,404976.94921875,5980.75302734375
0.0,59248,100.0,182400,1824,3,-5785.812173370001,0.001,82380,532090.228125,5953.50810546875
0.0,59276,100.0,182500,1825,3,-5721.389915600001,0.001,82480,515003.66328125,5929.357470703125
0.0,59298,100.0,182600,1826,3,-5706.24542166,0.001,82580,419370.67734375,5928.47841796875
0.0,59324,100.0,182700,1827,3,-5611.5715503599995,0.001,82680,563752.74296875,5833.259326171875
0.0,59345,100.0,182800,1828,3,-5633.40523776,0.001,82780,436561.1328125,5887.5330078125
0.0,59374,100.0,182900,1829,3,-5603.916384560001,0.001,82880,435125.77578125,5961.50869140625
0.0,59395,100.0,183000,1830,3,-5587.44114844,0.001,82980,427253.28984375,5927.028955078125
0.0,59422,100.0,183100,1831,3,-5635.40261963,0.001,83080,578623.22265625,5905.94658203125
0.0,59457,100.0,183200,1832,3,-5659.125699899999,0.001,83180,592360.00546875,5977.719775390625
0.0,59477,100.0,183300,1833,3,-5671.521138049999,0.001,83280,682123.69453125,5948.73896484375
0.0,59499,100.0,183400,1834,3,-5667.420173129999,0.001,83380,792891.54296875,5880.94970703125
0.0,59523,100.0,183500,1835,3,-5675.421210899999,0.001,83480,869951.134375,5975.3140625
0.0,59547,100.0,183600,1836,3,-5706.38392047,0.001,83580,540178.06171875,5897.166650390625
0.0,59572,100.0,183700,1837,3,-5688.7898326899995,0.001,83680,726478.2859375,5953.468798828125
0.0,59604,100.0,183800,1838,3,-5739.993404039999,0.001,83780,579252.93125,5928.715087890625
0.0,59632,100.0,183900,1839,3,-5760.08736892,0.001,83880,813828.66171875,5878.593994140625
0.0,59654,100.0,184000,1840,3,-5775.54339741,0.001,83980,770995.6546875,5907.457421875
0.0,59682,100.0,184100,1841,3,-5776.212911359999,0.001,84080,504225.13046875,5984.292333984375
0.0,59716,100.0,184200,1842,3,-5728.367199870001,0.001,84180,551881.23828125,5854.239306640625
0.0,59741,100.0,184300,1843,3,-5737.65293196,0.001,84280,774179.1578125,5855.4029296875
0.0,59760,100.0,184400,1844,3,-5744.564548900001,0.001,84380,555341.79921875,5905.49765625
0.0,59784,100.0,184500,1845,3,-5790.05342879,0.001,84480,686272.27890625,5920.3771484375
0.0,59808,100.0,184600,1846,3,-5729.756680019999,0.001,84580,842295.46015625,5888.10107421875
0.0,59831,100.0,184700,1847,3,-5736.870498040001,0.001,84680,611023.4890625,5939.720556640625
0.0,59869,100.0,184800,1848,3,-5774.84600119,0.001,84780,434239.638671875,5874.699560546875
0.0,59901,100.0,184900,1849,3,-5807.511694209999,0.001,84880,697402.584765625,5927.98955078125
0.0,59920,100.0,185000,1850,3,-5816.0972248,0.001,84980,475426.65703125,5895.764111328125
0.0,59954,100.0,185100,1851,3,-5850.213061519999,0.001,85080,513981.325,6080.340966796875
0.0,59980,100.0,185200,1852,3,-5803.616824289999,0.001,85180,773046.18203125,5834.79892578125
0.0,60007,100.0,185300,1853,3,-5734.94856367,0.001,85280,788912.63671875,5928.4109375
0.0,60028,100.0,185400,1854,3,-5661.05677624,0.001,85380,440319.146875,5987.256494140625
0.0,60059,100.0,185500,1855,3,-5691.325299209999,0.001,85480,427904.125,6001.9845703125
0.0,60086,100.0,185600,1856,3,-5688.31445802,0.001,85580,616404.61015625,6020.927880859375
0.0,60118,100.0,185700,1857,3,-5725.4445815,0.001,85680,480920.201171875,5931.808251953125
0.0,60144,100.0,185800,1858,3,-5649.46943251,0.001,85780,649408.620703125,5920.47578125
0.0,60170,100.0,185900,1859,3,-5610.578160100001,0.001,85880,451509.192578125,5956.547021484375
0.0,60192,100.0,186000,1860,3,-5605.64438007,0.001,85980,769090.81953125,5947.02783203125
0.0,60210,100.0,186100,1861,3,-5582.30346832,0.001,86080,562080.04140625,5966.79736328125
0.0,60242,100.0,186200,1862,3,-5580.881806029999,0.001,86180,555782.78203125,5998.832080078125
0.01,60263,99.83,186283,1863,3,-5554.2803486,0.001,86280,517337.90859375,5946.99453125
0.01,60290,99.83,186383,1864,3,-5576.58819292,0.001,86380,904906.5984375,5933.7806640625
0.01,60316,99.83,186483,1865,3,-5618.333607550001,0.001,86480,525675.97890625,6040.9642578125
0.01,60340,99.83,186583,1866,3,-5579.801247630002,0.001,86580,540197.86328125,5970.4330078125
0.01,60360,99.83,186683,1867,3,-5528.770561640002,0.001,86680,508099.4765625,5981.4642578125
0.01,60383,99.83,186783,1868,3,-5540.669628500002,0.001,86780,513431.4453125,6060.284814453125
0.01,60410,99.83,186883,1869,3,-5577.86142215,0.001,86880,654120.29140625,5951.57431640625
0.01,60436,99.83,186983,1870,3,-5604.46418345,0.001,86980,602947.50390625,5946.6974609375
0.01,60457,99.83,187083,1871,3,-5595.10726504,0.001,87080,855431.25625,5950.06953125
0.01,60474,99.83,187183,1872,3,-5580.7919679900015,0.001,87180,613717.93984375,5921.29140625
0.01,60496,99.83,187283,1873,3,-5542.87898235,0.001,87280,597746.664453125,6051.72158203125
0.01,60537,99.83,187383,1874,3,-5567.46939585,0.001,87380,405239.74453125,5943.477734375
0.01,60560,99.83,187483,1875,3,-5508.3840116500005,0.001,87480,514898.60859375,5981.047998046875
0.01,60586,99.83,187583,1876,3,-5497.783188349999,0.001,87580,495766.9765625,6017.815380859375
0.01,60623,99.83,187683,1877,3,-5542.61336392,0.001,87680,542068.728125,5940.692626953125
0.01,60656,99.83,187783,1878,3,-5524.21990431,0.001,87780,682277.08828125,5828.940869140625
0.01,60679,99.83,187883,1879,3,-5512.4717686700005,0.001,87880,675341.2140625,5897.49150390625
0.01,60713,99.83,187983,1880,3,-5528.223567270001,0.001,87980,526822.9796875,6032.77412109375
0.01,60736,99.83,188083,1881,3,-5574.588336669999,0.001,88080,574489.75,5902.8716796875
0.01,60772,99.83,188183,1882,3,-5628.915890349999,0.001,88180,760793.3125,6012.74931640625
0.01,60795,99.83,188283,1883,3,-5621.04601455,0.001,88280,838742.440625,5860.693701171875
0.01,60823,99.83,188383,1884,3,-5574.940905750001,0.001,88380,501152.578125,5985.13212890625
0.01,60859,99.83,188483,1885,3,-5566.012442639999,0.001,88480,541839.980078125,5985.719921875
0.01,60882,99.83,188583,1886,3,-5527.560764209999,0.001,88580,580739.62890625,6037.756884765625
0.01,60914,99.83,188683,1887,3,-5509.03257729,0.001,88680,429847.01015625,6021.88447265625
0.01,60936,99.83,188783,1888,3,-5454.75445875,0.001,88780,514210.85546875,5956.491943359375
0.01,60967,99.83,188883,1889,3,-5531.91221488,0.001,88880,435081.996484375,6008.5861328125
0.01,61004,99.83,188983,1890,3,-5574.73004902,0.001,88980,608069.209765625,6020.41162109375
0.01,61030,99.83,189083,1891,3,-5540.816934089999,0.001,89080,724031.615625,6008.245703125
0.01,61057,99.83,189183,1892,3,-5580.596676790001,0.001,89180,803139.225,5951.994580078125
0.01,61082,99.83,189283,1893,3,-5564.4273717900005,0.001,89280,561953.7609375,5954.2607421875
0.01,61116,99.83,189383,1894,3,-5523.587129810001,0.001,89380,532092.51953125,5987.3255859375
0.01,61147,99.83,189483,1895,3,-5520.87511648,0.001,89480,680867.9921875,5922.934814453125
0.01,61175,99.83,189583,1896,3,-5483.067770879999,0.001,89580,600201.62109375,5950.115771484375
0.01,61200,99.83,189683,1897,3,-5457.884912959999,0.001,89680,601227.298046875,5970.76767578125
0.01,61224,99.83,189783,1898,3,-5435.180010069998,0.001,89780,730582.19375,5978.23125
0.01,61247,99.83,189883,1899,3,-5371.999829269999,0.001,89880,558667.0203125,5967.7474609375
0.01,61277,99.83,189983,1900,3,-5382.253455939999,0.001,89980,631607.859375,5911.615771484375
0.01,61304,99.83,190083,1901,3,-5347.50419058,0.001,90080,582790.3515625,5964.57216796875
0.01,61330,99.83,190183,1902,3,-5369.789463559999,0.001,90180,509438.144921875,5959.935400390625
0.01,61359,99.83,190283,1903,3,-5405.476989650001,0.001,90280,579527.00234375,6067.653759765625
0.01,61386,99.83,190383,1904,3,-5360.094111300002,0.001,90380,645393.60703125,6035.81865234375
0.01,61414,99.83,190483,1905,3,-5308.57158322,0.001,90480,694193.54453125,6047.0818359375
0.01,61448,99.83,190583,1906,3,-5335.943899590001,0.001,90580,451309.740625,6017.91259765625
0.01,61487,99.83,190683,1907,3,-5372.4242909800005,0.001,90680,653678.18203125,5978.406982421875
0.01,61524,99.83,190783,1908,3,-5391.159566270001,0.001,90780,673944.22890625,5976.786279296875
0.01,61557,99.83,190883,1909,3,-5392.28180741,0.001,90880,724200.00703125,6016.870849609375
0.01,61589,99.83,190983,1910,3,-5407.58841881,0.001,90980,645452.73984375,6054.806298828125
0.01,61622,99.83,191083,1911,3,-5448.069848449999,0.001,91080,767662.28203125,6099.964794921875
0.01,61650,99.83,191183,1912,3,-5438.8744429299995,0.001,91180,466752.584375,6117.310693359375
0.01,61690,99.83,191283,1913,3,-5463.992498489999,0.001,91280,651774.45625,6006.20380859375
0.01,61715,99.83,191383,1914,3,-5441.855183119999,0.001,91380,946519.55,6006.67880859375
0.01,61737,99.83,191483,1915,3,-5454.74769336,0.001,91480,747261.234375,5986.7755859375
0.01,61769,99.83,191583,1916,3,-5473.09373067,0.001,91580,634457.9953125,6059.8583984375
0.01,61794,99.83,191683,1917,3,-5456.41350924,0.001,91680,719081.740625,6003.6552734375
0.01,61825,99.83,191783,1918,3,-5440.7408959800005,0.001,91780,643721.28828125,5971.7443359375
0.01,61855,99.83,191883,1919,3,-5458.395648250002,0.001,91880,472922.942578125,6068.34248046875
0.01,61882,99.83,191983,1920,3,-5425.8006939100005,0.001,91980,432202.4484375,6177.940771484375
0.01,61903,99.83,192083,1921,3,-5507.855992650001,0.001,92080,570087.971875,6129.92119140625
0.01,61928,99.83,192183,1922,3,-5485.263677710001,0.001,92180,752750.19609375,6119.398583984375
0.01,61950,99.83,192283,1923,3,-5475.82400841,0.001,92280,631989.153515625,5989.42978515625
0.01,61975,99.83,192383,1924,3,-5422.160030659999,0.001,92380,693304.55859375,6028.661376953125
0.01,62005,99.83,192483,1925,3,-5467.71030932,0.001,92480,586778.896875,6147.61416015625
0.01,62033,99.83,192583,1926,3,-5472.65766232,0.001,92580,425791.533203125,6001.588330078125
0.01,62061,99.83,192683,1927,3,-5502.36644693,0.001,92680,786539.3625,5984.419873046875
0.01,62081,99.83,192783,1928,3,-5455.69131021,0.001,92780,584738.421875,6001.286572265625
0.01,62110,99.83,192883,1929,3,-5473.12756818,0.001,92880,648055.12109375,6157.9583984375
0.01,62131,99.83,192983,1930,3,-5517.472172719999,0.001,92980,502844.9609375,6061.890185546875
0.01,62159,99.83,193083,1931,3,-5577.959550629999,0.001,93080,581668.45703125,6095.931396484375
0.01,62180,99.83,193183,1932,3,-5541.495250190001,0.001,93180,839398.1578125,6031.321728515625
0.01,62207,99.83,193283,1933,3,-5505.31234127,0.001,93280,664886.689453125,6016.166845703125
0.01,62233,99.83,193383,1934,3,-5541.36446291,0.001,93380,413950.542578125,6135.473046875
0.01,62252,99.83,193483,1935,3,-5452.298470430001,0.001,93480,640043.1890625,6099.04404296875
0.01,62280,99.83,193583,1936,3,-5446.02227463,0.001,93580,611529.82734375,6110.763818359375
0.01,62310,99.83,193683,1937,3,-5530.685889109999,0.001,93680,601751.04140625,6045.441748046875
0.01,62339,99.83,193783,1938,3,-5542.246497519999,0.001,93780,764691.15078125,6158.2419921875
0.01,62364,99.83,193883,1939,3,-5565.706400409998,0.001,93880,682772.9875,6104.801611328125
0.01,62379,99.83,193983,1940,3,-5559.918465609999,0.001,93980,448892.225,6151.707373046875
0.01,62407,99.83,194083,1941,3,-5592.942592179998,0.001,94080,519351.6203125,6042.022265625
0.01,62433,99.83,194183,1942,3,-5610.751818939999,0.001,94180,440055.2984375,6090.639599609375
0.01,62462,99.83,194283,1943,3,-5594.13432088,0.001,94280,469181.6703125,6102.271484375
0.01,62491,99.83,194383,1944,3,-5563.24786997,0.001,94380,770452.1234375,6128.03359375
0.01,62521,99.83,194483,1945,3,-5554.03515807,0.001,94480,713355.57265625,6091.494970703125
0.01,62552,99.83,194583,1946,3,-5617.92960456,0.001,94580,775051.5,5961.8818359375
0.01,62581,99.83,194683,1947,3,-5601.68063153,0.001,94680,695647.121484375,5939.141552734375
0.01,62606,99.83,194783,1948,3,-5530.512449580001,0.001,94780,764970.109375,6015.38583984375
0.01,62636,99.83,194883,1949,3,-5488.5924866000005,0.001,94880,768410.9078125,6041.232421875
0.01,62664,99.83,194983,1950,3,-5470.479139370001,0.001,94980,604932.4921875,6128.264697265625
0.01,62702,99.83,195083,1951,3,-5484.29561829,0.001,95080,497449.537890625,6080.519287109375
0.01,62730,99.83,195183,1952,3,-5531.681159399999,0.001,95180,800746.6125,6124.89267578125
0.01,62752,99.83,195283,1953,3,-5575.28290761,0.001,95280,858145.73203125,6161.413671875
0.01,62780,99.83,195383,1954,3,-5608.38593683,0.001,95380,533520.09296875,6170.4830078125
0.01,62810,99.83,195483,1955,3,-5616.18024489,0.001,95480,699003.503125,6132.118115234375
0.01,62846,99.83,195583,1956,3,-5612.381142630001,0.001,95580,638306.9046875,5970.384228515625
0.01,62888,99.83,195683,1957,3,-5611.021201310001,0.001,95680,576415.915625,6186.7421875
0.01,62915,99.83,195783,1958,3,-5668.783133570001,0.001,95780,389166.276953125,6019.737939453125
0.01,62952,99.83,195883,1959,3,-5725.17684456,0.001,95880,488426.825,6211.304443359375
0.01,62983,99.83,195983,1960,3,-5759.7240902,0.001,95980,703984.07734375,6089.21884765625
0.01,63008,99.83,196083,1961,3,-5750.60574333,0.001,96080,755065.48203125,6170.060400390625
0.01,63028,99.83,196183,1962,3,-5693.721414169999,0.001,96180,736582.0609375,6127.3490234375
0.0,63049,100.0,196283,1963,3,-5710.244070229998,0.001,96280,592869.93984375,6139.6275390625
0.0,63070,100.0,196383,1964,3,-5695.041168359999,0.001,96380,612794.305078125,6079.043798828125
0.0,63099,100.0,196483,1965,3,-5708.882474659998,0.001,96480,533400.059375,6175.049169921875
0.0,63128,100.0,196583,1966,3,-5711.967134389998,0.001,96580,589770.0875,6109.979345703125
0.0,63154,100.0,196683,1967,3,-5755.316701959999,0.001,96680,384692.284765625,6049.77041015625
0.0,63178,100.0,196783,1968,3,-5745.406133229999,0.001,96780,631287.34609375,6166.764404296875
0.0,63207,100.0,196883,1969,3,-5726.362883729998,0.001,96880,592886.39296875,6217.064697265625
0.0,63231,100.0,196983,1970,3,-5693.727116489999,0.001,96980,606962.9546875,6184.0228515625
0.0,63264,100.0,197083,1971,3,-5753.04180761,0.001,97080,484887.946484375,6202.79482421875
0.0,63283,100.0,197183,1972,3,-5734.019554560001,0.001,97180,557615.44375,6233.30087890625
0.0,63313,100.0,197283,1973,3,-5771.50501131,0.001,97280,636598.83359375,6108.282763671875
0.0,63338,100.0,197383,1974,3,-5713.57373601,0.001,97380,781377.1921875,6085.485546875
0.0,63366,100.0,197483,1975,3,-5734.805591099999,0.001,97480,596861.309375,6137.876171875
0.0,63395,100.0,197583,1976,3,-5748.42733496,0.001,97580,680149.486328125,6074.845361328125
0.0,63428,100.0,197683,1977,3,-5732.039599459999,0.001,97680,538766.25859375,6119.19951171875
0.0,63450,100.0,197783,1978,3,-5711.029498369999,0.001,97780,684269.67109375,6122.19375
0.0,63470,100.0,197883,1979,3,-5684.40056557,0.001,97880,741278.73203125,6148.810009765625
0.0,63500,100.0,197983,1980,3,-5725.95542022,0.001,97980,646926.496875,6116.971337890625
0.0,63531,100.0,198083,1981,3,-5717.523174599999,0.001,98080,721926.846875,6109.026171875
0.0,63554,100.0,198183,1982,3,-5661.5182454099995,0.001,98180,475706.190625,6168.365234375
0.0,63586,100.0,198283,1983,3,-5699.959423709998,0.001,98280,699124.578125,6057.31318359375
0.0,63605,100.0,198383,1984,3,-5687.84491205,0.001,98380,884349.415625,6139.493701171875
0.0,63626,100.0,198483,1985,3,-5707.665992470001,0.001,98480,806418.5890625,6180.2658203125
0.0,63650,100.0,198583,1986,3,-5699.257544429999,0.001,98580,651311.59765625,6179.479296875
0.0,63677,100.0,198683,1987,3,-5728.988049219999,0.001,98680,744222.01640625,6170.4248046875
0.0,63704,100.0,198783,1988,3,-5729.60242937,0.001,98780,835112.29375,6085.153271484375
0.01,63723,99.85,198868,1989,3,-5577.6961956999985,0.001,98860,708916.38515625,6082.445849609375
0.01,63747,99.85,198968,1990,3,-5494.9473080200005,0.001,98960,498089.4890625,6126.554150390625
0.01,63773,99.85,199068,1991,3,-5504.328549159998,0.001,99060,524503.55546875,6251.443115234375
0.01,63806,99.85,199168,1992,3,-5491.060141059999,0.001,99160,358834.80859375,6196.585791015625
0.01,63836,99.85,199268,1993,3,-5535.60145328,0.001,99260,636325.76328125,6228.469140625
0.01,63868,99.85,199368,1994,3,-5553.46689448,0.001,99360,810469.78125,6168.126806640625
0.01,63892,99.85,199468,1995,3,-5571.271322389999,0.001,99460,428473.852734375,6276.466650390625
0.01,63914,99.85,199568,1996,3,-5541.409524500001,0.001,99560,655583.29609375,6163.025927734375
0.01,63936,99.85,199668,1997,3,-5566.0457842000005,0.001,99660,662897.553125,6131.790380859375
0.01,63961,99.85,199768,1998,3,-5562.709208880002,0.001,99760,625131.46875,6276.481494140625
0.01,63997,99.85,199868,1999,3,-5731.997951450001,0.001,99860,594028.21328125,6200.047021484375
0.01,64025,99.85,199968,2000,3,-5729.91218963,0.001,99960,531462.76953125,6232.227490234375
0.01,64054,99.85,200068,2001,3,-5764.09780959,0.001,100060,810673.67890625,6186.623291015625
0.01,64079,99.85,200168,2002,3,-5737.638315900001,0.001,100160,454434.2015625,6319.8310546875
0.01,64104,99.85,200268,2003,3,-5727.211391190001,0.001,100260,546930.3296875,6254.99326171875
0.01,64125,99.85,200368,2004,3,-5732.100002560002,0.001,100360,794413.2484375,6163.250732421875
0.01,64150,99.85,200468,2005,3,-5788.649031050001,0.001,100460,509530.73984375,6200.083935546875
0.01,64173,99.85,200568,2006,3,-5733.164121310002,0.001,100560,899316.18125,6228.188623046875
0.01,64192,99.85,200668,2007,3,-5723.2890231,0.001,100660,786775.128125,6233.456298828125
